,0,1,2,3,4
642,mit,caltech,harvard,princeton,yale
643,applying,apply,applied,applies,instance
644,southwest,northwest,northeast,southeast,southwestern
645,boss,bosses,admits,ferguson,nokiacorp
646,pride,shame,desire,sense,spirit
647,institutional,moreover,institutions,importantly,portfolio
648,expectations,expectation,expecting,expect,boosted
649,independence,freedom,proclaimed,struggle,declaring
650,knowing,everyone,knows,knew,else
651,reporter,journalist,correspondent,interview,photographer
652,metabolism,metabolic,uptake,respiration,sphingolipid
653,keith,matthews,richards,burke,moore
654,champion,defending,reigning,champ,medalist
655,cloudy,sunny,overcast,windy,chilly
656,linda,berlinecke,lehf,woolverton,rebecca
657,ross,mitchell,campbell,baker,stewart
658,personally,convinced,wished,wanted,knew
659,chile,peru,chilean,uruguay,argentina
660,anna,niece,sister,helen,maria
661,plenty,lots,lot,enough,certainly
662,solo,solos,trio,recording,instrumental
663,sentence,sentences,imprisonment,jail,conviction
664,throat,chest,stomach,throats,nose
665,ignore,ignoring,ignored,warn,simply
666,maria,anna,maría,luisa,rosa
667,uniform,uniforms,wore,wearing,worn
668,excellence,achievement,innovation,creativity,award
669,wealth,fortune,vast,riches,enormous
670,tall,taller,lanky,stands,height
671,rm,oly-2004-box,2222,lg03,2134
672,somewhere,nowhere,anywhere,else,maybe
673,vacuum,vacuums,cleaners,tube-based,triodes
674,dancing,dance,dances,dancers,singing
675,attributes,attribute,qualities,furthermore,interestingly
676,recognize,recognizing,acknowledge,recognise,recognizes
677,brass,woodwinds,http://www.nwguild.org,biotechtrst,woodwind
678,writes,wrote,write,explains,author
679,plaza,mall,downtown,midtown,courtyard
680,pdas,pda,handhelds,cellphones,smartphones
681,outcomes,outcome,importantly,optimal,depend
682,survival,survive,depended,depend,depends
683,quest,pursuit,dream,nasdaq100tr,aims
684,publish,publication,published,write,compile
685,sri,lanka,lankan,india,bangladesh
686,screening,screenings,screened,testing,check
687,toe,heel,toes,shoulder,thumb
688,thumbnail,thumbnails,sketches,70-millimeter,snapshots
689,trans,transatlantic,piyanart,srivalo,bulletinyyy
690,jonathan,skwy,svahng,noonz,evans
691,whenever,anyway,unfortunately,happens,everyone
692,nova,scotia,brunswick,zembla,friburgo
693,lifetime,importantly,besides,http://www.nwguild.org,given
694,api,interfaces,apis,win32,functionality
695,pioneer,pioneering,pioneers,pioneered,innovator
696,booty,k587-1,k978-1,js94bb,bulletinyyy
697,forgotten,unfortunately,overlooked,sadly,forget
698,acrobat,juggler,contortionist,lightroom,mobipocket
699,plates,plate,gusset,bearing,ceramic
700,acres,hectares,farmland,acre,acreage
701,venue,venues,hosting,showcase,event
702,athletic,collegiate,sporting,athletics,basketball
703,thermal,shielding,conductivity,cooling,low-temperature
704,essays,essay,articles,biographies,poems
705,behaviour,behavior,behaviours,behaviors,anti-social
706,vital,crucial,essential,important,key
707,telling,tell,asking,reminded,talking
708,fairly,quite,relatively,remarkably,reasonably
709,coastal,coast,coastline,inland,coasts
710,config,localweather,mo94,http://www.volkswagen.com,cgolden@statesman.com
711,cf,hércules,elche,ontinyent,málaga
712,charity,charities,charitable,donation,donating
713,intelligent,smart,thoughtful,resourceful,articulate
714,edinburgh,glasgow,scotland,aberdeen,dublin
715,vt,67a,nh,oly-2004-tennis,sh
716,excel,_____________________________________________,timewrn,http://www.mediabynumbers.com,k587-1
717,modes,mode,utilizing,utilizes,configurations
718,obligation,obligations,obliged,obligated,fulfill
719,campbell,stewart,thompson,walker,duncan
720,wake,aftermath,prompted,coming,prompting
721,stupid,silly,dumb,foolish,ridiculous
722,harbor,harbour,vicinity,departed,shore
723,hungary,romania,bulgaria,poland,slovakia
724,traveler,traveller,travelers,travel,travellers
725,urw,mangxamba,namatbayeva,el1l,rw96
726,segment,segments,additionally,portion,aforementioned
727,realize,realizing,realized,realise,surely
728,regardless,whatever,irrespective,necessarily,importantly
729,lan,mei,doky,chayng,chengzhang
730,enemy,enemies,destroy,forces,allied
731,puzzle,puzzles,jigsaw,sudoku,crossword
732,rising,rise,surging,falling,soaring
733,aluminum,aluminium,stainless,alloy,steel
734,wells,fargo,llanwrtyd,llandrindod,tunbridge
735,wishlist,mo94,mo96,rw96,el1l
736,opens,closes,ends,opening,begins
737,insight,insights,perspective,clarity,suggests
738,sms,e-mail,messaging,lat@ap.org,channelsurfer
739,restricted,permitted,limited,restricting,restrict
740,republican,gop,republicans,democrats,democratic
741,secrets,secret,revealing,disclosing,exposing
742,lucky,fortunate,unlucky,luck,luckily
743,latter,—,likewise,however,furthermore
744,merchants,shopkeepers,merchant,tradesmen,artisans
745,thick,dense,thin,covered,thicker
746,trailers,trailer,hauling,semi-trailers,rvs
747,repeat,unfortunately,meant,surely,repeated
748,syndrome,nephrotic,angelman,guillain-barré,rett
749,philips,wouwerman,electronics,lg,rohsh
750,attendance,attendees,yearly,moreover,likewise
751,penalty,penalties,minute,kick,goal
752,drum,snare,drumming,drums,percussion
753,glasses,sunglasses,eyeglasses,horn-rimmed,spectacles
754,enables,allows,enabling,enable,enabled
755,nec,fujitsu,toshiba,hitachi,panasonic
756,iraqi,iraq,iraqis,baghdad,saddam
757,builder,builders,developer,contractor,http://www.mediabynumbers.com
758,vista,buena,chula,hermosa,playa
759,jessica,lange,rebecca,jennifer,hannah
760,chips,chip,makers,microchips,microprocessors
761,terry,anderson,allen,porter,farrell
762,flood,flooding,floods,flooded,deluge
763,foto,strakosha,clemer,gweye,goreme
764,ease,easing,alleviate,meant,relieve
765,arguments,argument,arguing,argued,argue
766,amsterdam,rotterdam,prohertrib,utrecht,copenhagen
767,arena,venue,stadium,americanairlines,coliseum
768,adventures,adventure,misadventures,exploits,encounters
769,pupils,students,kindergarten,enrolled,teachers
770,stewart,campbell,gordon,miller,payne
771,announcement,announcing,announce,announced,statement
772,tabs,bulletinyyy,k977-1,str95bb,js94bb
773,outcome,conclusion,unlikely,result,nonetheless
774,appreciate,appreciated,admire,understand,surely
775,expanded,expanding,expand,expands,addition
776,casual,attire,casually,stylish,banter
777,grown,grew,growing,grow,grows
778,polish,lithuanian,hungarian,slovak,poland
779,lovely,gorgeous,beautiful,delightful,wonderful
780,extras,lb10,lb11,11lb,10nb
781,gm,motors,chrysler,automaker,daimlerchrysler
782,centres,centers,centre,establishments,furthermore
783,jerry,allen,larry,grij,sanders
784,clause,clauses,provision,provisions,stipulating
785,smile,grin,smiles,laugh,smiling
786,lands,land,territory,occupied,territories
787,ri,pak,chol,yong-ho,pyong
788,troops,forces,soldiers,army,deployed
789,indoor,outdoor,swimming,outdoors,venue
790,bulgaria,romania,hungary,ukraine,macedonia
791,armed,forces,soldiers,officers,military
792,broker,brokers,brokerage,brokering,buyer
793,charger,r/t,lg03,srivalo,piyanart
794,regularly,frequently,routinely,periodically,occasionally
795,believed,believe,thought,apparently,although
796,pine,oak,spruce,cypress,cedar
797,cooling,heating,drying,conditioning,cooled
798,tend,tended,tends,prefer,generally
799,gulf,coast,coasts,spill,kuwait
800,rt,rev,financl,nasdaq100,wrldcom
801,rick,perry,strahk,rickd,mckay
802,trucks,vehicles,truck,vans,cars
803,cp,#ukqec,nasdaq100,genlelec,cpt
804,mechanisms,mechanism,processes,facilitate,utilizing
805,divorce,marriage,divorced,divorces,remarriage
806,laura,dern,prepon,benanti,206-448-8011
807,shopper,shoppers,oly-2004-tennis,srivalo,piyanart
808,tokyo,japan,seoul,osaka,japanese
809,partly,partially,largely,fact,owing
810,nikon,f-mount,dslr,pentax,coolpix
811,customize,personalize,customized,customise,customizing
812,tradition,traditions,traditional,steeped,rooted
813,candy,candies,sweets,chocolate,lollipops
814,pills,pill,medications,medication,prescription
815,tiger,woods,tigers,elephant,mickelson
816,donald,campbell,perry,payne,clark
817,folks,maybe,guess,ought,figured
818,sensor,sensors,sensing,device,detects
819,exposed,exposing,expose,exposes,revealing
820,telecom,telecommunications,telecoms,telecommunication,vodafone
821,hunt,hunter,hunting,hunts,30-270
822,angels,anaheim,mariners,padres,sox
823,deputy,assistant,appointed,chief,vice
824,indicators,indicator,trends,coincident,indicating
825,sealed,sealing,secured,seal,inside
826,thai,thailand,cambodian,malaysian,vietnamese
827,emissions,greenhouse,carbon,emission,dioxide
828,physicians,doctors,dentists,clinicians,pharmacists
829,loaded,unloaded,load,carrying,loading
830,fred,thompson,baker,watson,meyer
831,complaint,alleging,lawsuit,filed,complaints
832,scenes,scene,filmed,depict,depicted
833,experiments,experiment,experimental,experimentation,laboratory
834,afghanistan,afghan,iraq,taliban,kabul
835,dd,bd,rsm03,oly-2004-box,rw94
836,boost,boosting,boosted,bolster,push
837,spanking,oly-2004-tennis,em96,piyanart,srivalo
838,scholarship,scholarships,graduate,enrolled,teaching
839,governance,accountability,sustainability,transparency,ensuring
840,mill,mills,sawmill,grist,windmill
841,founded,established,co-founded,founder,founders
842,supplements,supplement,vitamins,supplementation,vitamin
843,chronic,debilitating,acute,ailments,illnesses
844,icons,icon,iconic,iconography,depict
845,moral,ethical,morality,fundamental,regard
846,den,haag,bergh,akker,berghe
847,catering,cater,catered,caters,establishments
848,aud,nzd,denk,egede-nissen,oly-2004-box
849,finger,fingers,thumb,hand,pointing
850,keeps,keeping,puts,keep,kept
851,pound,pounds,sterling,nethrlnds,.000661
852,locate,retrieve,identify,locating,find
853,camcorder,camcorders,minidv,vcr,hdv
854,pl,semiconhtr,localweather,nasdaq100,biotechtrst
855,trained,recruited,training,employed,instructors
856,burn,burning,burned,burns,burnt
857,implementing,implementation,implement,implemented,formulating
858,roses,carnations,flowers,tulips,bouquet
859,labs,laboratories,lab,laboratory,s.t.a.r.
860,ourselves,myself,yourself,ought,themselves
861,bread,loaf,baked,loaves,crumbs
862,tobacco,cigarette,cigarettes,smoking,liquor
863,wooden,wood,stone,planks,sturdy
864,motors,automaker,motor,daimlerchrysler,gm
865,tough,tougher,toughest,hard,difficult
866,roberts,stevens,thompson,rogers,o'connor
867,incident,incidents,happened,occurred,accident
868,gonna,gotta,'cause,n’t,wanna
869,dynamics,interplay,dynamic,simulations,65stk
870,lie,lying,lies,likewise,fact
871,crm,salesforce,e-business,salesforce.com,lims
872,rf,nasdaq100,oly-2004-box,js03,shf
873,conversation,conversations,discussion,talk,talked
874,decrease,increase,decreases,increases,decreased
875,chest,stomach,neck,wound,throat
876,pension,pensions,retirement,payments,retirees
877,billy,thompson,bennett,moore,payne
878,revenues,revenue,profits,increase,projected
879,emerging,emergence,emerged,emerge,developing
880,worship,worshipping,worshiping,worshipped,devotees
881,capability,capabilities,utilizing,utilize,enable
882,ak,grahts,wehd,zheed,tehz
883,fe,topeka,burlington,albuquerque,atchison
884,craig,matthews,bennett,smith,scott
885,herself,she,himself,mother,her
886,producing,produce,produces,produced,production
887,churches,church,congregations,mosques,evangelical
888,precision,largan,accuracy,precise,skill
889,damages,compensation,damage,plaintiffs,punitive
890,reserves,reserve,resources,natural,depleted
891,contributed,associated,contributing,reporting,writers
892,solve,solving,solved,resolve,problem
893,shorts,pants,baggy,sneakers,trousers
894,reproduction,reproduce,reproductive,reprographic,asexual
895,minority,minorities,majority,ethnic,predominantly
896,td,tds,5-yard,4-yard,12-yard
897,diverse,varied,variety,diversity,multitude
898,amp,&amp;,brohd,nasdaq100,sunmicro
899,ingredients,ingredient,spices,combine,vegetables
900,sb,1070,aescobar,hr,am94
901,ah,boo,chood,tehf,waysh
902,johnny,nihz,aka,depp,http://www.co.mo.md.us
903,sole,exception,lone,latter,neither
904,franchise,franchises,bold/italics,nfl,inception
905,recorder,recorders,microcassette,tape,cassette
906,complaints,complaint,complained,inquiries,complaining
907,facing,faced,faces,face,challenges
908,sm,megamall,dj025b,savoia-marchetti,9a-10
909,nancy,pelosi,ajram,susan,snyderman
910,promotions,promotion,promotional,_____________________________________________,timewrn
911,tones,tone,dulcet,reverent,sonorous
912,passion,desire,obsession,fascination,enthusiasm
913,rehabilitation,undergoing,rehab,treatment,rehabilitating
914,maintaining,keeping,maintain,ensuring,establishing
915,sight,seeing,nowhere,unfortunately,fortunately
916,laid,laying,lay,instead,likewise
917,clay,brodus,shirky,courter,zavada
918,defence,defense,insisted,defences,meanwhile
919,patches,patch,gorget,naborsind,bdb94
920,weak,weaker,sluggish,strong,weakening
921,refund,refunds,refunded,payment,reimbursement
922,usc,ucla,trojans,asu,lsu
923,towns,villages,town,cities,communities
924,environments,environment,settings,utilizing,suited
925,divided,split,dividing,separated,separate
926,blvd,kingshighway,boulevard,blvd.,biotechtrst
927,reception,welcome,welcoming,rapturous,arrival
928,amd,intel,cyrix,opteron,k6
929,wise,indeed,foolish,importantly,ought
930,emails,e-mails,mails,e-mail,faxes
931,cyprus,cypriot,greece,malta,nicosia
932,wv,441,421,531,528
933,odds,indeed,spite,nevertheless,likewise
934,correctly,incorrectly,properly,guessed,accurately
935,insider,insiders,dealings,peddling,timewrn
936,seminars,workshops,lectures,conferences,symposiums
937,consequences,consequence,repercussions,implications,risks
938,makers,manufacturers,maker,manufacturer,companies
939,hearts,minds,heart,countrymen,souls
940,geography,geology,demography,sociology,cartography
941,appearing,appeared,appear,appears,appearance
942,integrity,honesty,dignity,respect,fairness
943,worry,worried,concerned,reason,fear
944,ns,lg03,oly-2004-tennis,oly-2004-box,oly-2004-basket
945,discrimination,harassment,racism,prejudice,discriminatory
946,eve,christmas,celebration,weekend,celebrating
947,carter,johnson,jimmy,richardson,evans
948,legacy,legacies,enduring,generations,importantly
949,marc,lavoine,veyrat,klein,blucas
950,pleased,delighted,disappointed,surprised,glad
951,danger,threat,dangers,possibility,unfortunately
952,vitamin,b12,vitamins,folate,supplements
953,widely,regarded,although,viewed,though
954,processed,processing,shipped,unprocessed,refined
955,phrase,phrases,word,coined,refers
956,genuine,indeed,true,sort,truly
957,raising,raise,raised,raises,putting
958,implications,ramifications,consequences,repercussions,impact
959,functionality,functionalities,interface,interfaces,optimized
960,paradise,tahp,naborsind,65stk,piyanart
961,hybrid,hybrids,gasoline-electric,plug-in,suv
962,reads,read,mentions,proclaims,explains
963,roles,role,actors,acting,character
964,intermediate,whereas,furthermore,i.e.,nasdaq100
965,emotional,emotion,psychological,emotions,sort
966,sons,daughters,son,brother,brothers
967,leaf,leaves,axil,clover,stalk
968,pad,pads,launching,http://www.mediabynumbers.com,k977-1
969,glory,greatness,glorious,triumph,ironically
970,platforms,platform,utilizing,ramps,rails
971,ja,tehz,doo_mah,zgray,zheed
972,bigger,larger,smaller,big,much
973,billing,_____________________________________________,flashaafp.com,timewrn,usage-based
974,diesel,engines,diesels,petrol,gasoline
975,versus,"27,917","27,813","32,917","27,188"
976,combine,combining,mix,incorporate,add
977,overnight,afternoon,morning,meanwhile,30-270
978,geographic,geographical,location,overlap,locations
979,exceed,exceeded,exceeds,exceeding,surpass
980,bs,1363,bsc,nasdaq100,dj555b
981,rod,tidwell,langway,hoond,biotechtrst
982,saudi,arabia,riyadh,kuwait,uae
983,fault,faults,mistake,unfortunately,prone
984,cuba,cuban,havana,castro,venezuela
985,hrs,mins,17:00,22:30,06:30
986,preliminary,concluded,initial,indicated,results
987,districts,district,areas,towns,municipalities
988,introduce,introducing,introduced,propose,incorporate
989,silk,cloth,fabric,satin,embroidered
990,promotional,promo,advertisement,advertisements,promotions
991,kate,winslet,miller-heidke,sally,hannah
992,chevrolet,chevy,pontiac,camaro,gmc
993,babies,infants,newborn,newborns,baby
994,bi,jingquan,shiduo,šta,nangk
995,karen,shakhnazarov,musalo,svahng,kathy
996,compiled,compiling,compile,collected,lists
997,romantic,romance,melodrama,tale,love
998,revealed,reveals,reveal,revealing,indicated
999,specialists,experts,specialist,professionals,specialize
