,0,1,2,3,4
691,addresses,address,addressed,ami@ap.org,"74723,3507"
692,lady,mary,wife,margaret,daughter
693,crystal,crystals,m'kraan,swarovski,biotechtrst
694,famous,well-known,famed,renowned,legendary
695,writer,author,novelist,writers,journalist
696,chairman,executive,vice,ceo,committee
697,violence,violent,bloodshed,unrest,conflict
698,fans,crowd,fan,spectators,crowds
699,oklahoma,alabama,kansas,tulsa,nebraska
700,speakers,speak,speaking,spoken,attendees
701,drink,drinks,drinking,beer,drank
702,academy,academies,arts,sciences,graduated
703,dynamic,utilizing,enables,importantly,contrast
704,gender,ethnicity,racial,orientation,equality
705,eat,ate,eating,eaten,consume
706,permanent,temporary,addition,exception,extension
707,agriculture,agricultural,forestry,farming,husbandry
708,dell,compaq,packard,hewlett,timewrn
709,cleaning,washing,cleaners,scrubbing,cleaned
710,constitutes,constitute,constituted,constituting,violation
711,portfolio,portfolios,investments,asset,investment
712,practical,necessity,useful,aspects,purpose
713,delivered,deliver,delivering,delivers,addressed
714,collectibles,collectible,antiques,memorabilia,antique
715,infrastructure,infrastructures,upgrading,projects,infrastructural
716,exclusive,timewrn,exception,additionally,_____________________________________________
717,seat,seats,sitting,chair,.
718,concerns,concern,worries,fears,concerned
719,colour,color,colours,colors,coloured
720,vendor,vendors,kiosk,seller,shopkeeper
721,originally,initially,previously,referred,later
722,intel,amd,ibm,motorola,hewlett
723,utilities,utility,electricity,meantime,railroads
724,philosophy,theology,philosophical,psychology,metaphysics
725,regulation,regulations,regulatory,regulating,rules
726,officers,police,policemen,guards,officer
727,reduction,reductions,reducing,reduce,increase
728,aim,aiming,aims,meant,intended
729,bids,bidding,bidders,bid,bidder
730,referred,refer,refers,referring,commonly
731,supports,supported,opposes,support,opposed
732,nutrition,nutritional,dietetics,diet,wellness
733,recording,recordings,recorded,studio,instrumental
734,regions,region,areas,provinces,parts
735,junior,sophomore,senior,standout,freshman
736,toll,tolls,casualties,fatalities,casualty
737,les,deux,sylphides,mystères,des
738,cape,coast,comorin,reinga,spartivento
739,ann,mary,margaret,anne,elizabeth
740,rings,ring,badbury,nytfileitnotes.ap.org,liesegang
741,meaning,means,hence,word,refers
742,tip,tipped,__________________________________,tipping,tips
743,secondary,primary,whereas,school,hence
744,wonderful,terrific,amazing,marvelous,fantastic
745,mine,mines,mining,coal,miners
746,ladies,gentlemen,prohertrib,http://www.nwguild.org,itoen
747,henry,william,edward,charles,samuel
748,ticket,tickets,booking,fare,check
749,announced,announcing,announce,announcement,plans
750,guess,maybe,figured,anyway,know
751,agreed,agreeing,agree,decided,hoped
752,prevention,combating,aids,epidemic,cdc
753,whom,who,others,believed,having
754,ski,skiing,alpine,skiers,snowboard
755,soccer,football,basketball,hockey,volleyball
756,math,mathematics,graders,maths,homework
757,import,export,imports,imported,importing
758,posting,posted,postings,_____________________________________________,announcing
759,presence,indeed,fact,though,although
760,instant,messaging,timewrn,_____________________________________________,sort
761,mentioned,mentions,mention,mentioning,referred
762,automatic,machine,automated,automatically,ak-47
763,healthcare,care,health,nursing,health-care
764,viewing,viewed,view,viewer,watching
765,maintained,maintains,nevertheless,maintain,kept
766,ch,wfts,t'ai,uan,fffxf
767,increasing,increased,increase,decreasing,increases
768,majority,minority,thirds,vote,overwhelmingly
769,connected,connecting,connection,connections,connect
770,christ,jesus,resurrection,savior,crucifixion
771,dan,hoond,murphy,miller,o'brien
772,dogs,dog,cats,pets,cat
773,sd,ponferradina,ts,kfz,brmsg
774,directors,board,executives,managers,executive
775,aspects,aspect,context,relating,particular
776,austria,austrian,germany,switzerland,hungary
777,ahead,coming,next,put,heading
778,moon,mars,earth,planet,lunar
779,participation,participate,participating,participants,involvement
780,scheme,schemes,scam,plan,intended
781,utility,utilities,suv,instance,vehicle
782,preview,previews,highlights,presentation,previewed
783,fly,flies,flying,flew,flown
784,manner,appropriate,rather,similarly,fairly
785,matrix,matrices,i.e.,semiconhtr,symmetric
786,containing,contained,contain,contains,contents
787,combination,combining,example,instance,combinations
788,devel,el1l,rw97,bb95,afp02
789,amendment,amendments,provision,legislation,constitutional
790,despite,spite,though,however,but
791,strength,strong,ability,stamina,confidence
792,guaranteed,guarantee,guarantees,guaranteeing,assured
793,turkey,ankara,turkish,bulgaria,cyprus
794,libraries,library,museums,librarians,campuses
795,proper,appropriate,adequate,hence,means
796,distributed,distribute,distributing,distribution,additionally
797,degrees,celsius,degree,centigrade,fahrenheit
798,singapore,malaysia,hong,kong,malaysian
799,enterprises,businesses,ventures,corporations,companies
800,delta,niger,okavango,amacuro,northwest
801,fear,worry,fears,fearing,worried
802,seeking,seek,sought,seeks,hoping
803,inches,centimeters,inch,centimetres,diameter
804,phoenix,tucson,denver,sacramento,dallas
805,rs,crore,crores,lakhs,lakh
806,convention,conventions,delegates,gathering,conference
807,shares,stock,share,stocks,rose
808,principal,addition,besides,namely,furthermore
809,daughter,wife,mother,niece,daughters
810,standing,stands,stand,sitting,stood
811,comfort,knowing,wanting,importantly,comforts
812,colors,colours,shades,color,hues
813,wars,war,conflicts,battles,conflict
814,cisco,3com,nortel,intel,networking
815,ordering,ordered,instructing,asking,handing
816,kept,keeping,keep,putting,stayed
817,alpha,epsilon,sigma,beta,theta
818,appeal,appeals,appealing,appealed,decision
819,cruise,cruises,cruising,sail,ship
820,bonus,bonuses,plus,salary,reissue
821,certification,certified,certifications,certificate,accreditation
822,previously,although,initially,recently,however
823,hey,yeah,ok,yes,guess
824,bookmark,bookmarks,del.icio.us,password-protected,peruse
825,buildings,building,houses,structures,residences
826,specials,one-hour,documentaries,pbs,tvtonightnytsyn.com
827,beat,beating,beaten,beats,upset
828,disney,walt,paramount,warner,pixar
829,household,appliances,incomes,instance,moreover
830,batteries,battery,rechargeable,lithium,nickel-cadmium
831,adobe,photoshop,photodeluxe,macromedia,lightroom
832,smoking,cigarette,smokers,tobacco,cigarettes
833,bbc,itv,broadcast,presenter,television
834,becomes,become,becoming,turns,gets
835,drives,drive,driven,driving,drove
836,arms,weapons,hand,hands,weapon
837,alabama,tennessee,mississippi,virginia,oklahoma
838,tea,coffee,drinks,teas,partiers
839,improved,improving,improve,better,significantly
840,trees,tree,shrubs,pine,saplings
841,avg,hr,obp,.148,aescobar
842,achieve,achieving,achieved,attain,strive
843,positions,position,posts,simultaneously,rather
844,dress,dresses,attire,wear,wearing
845,subscription,subscriptions,subscribers,subscribed,video-on-demand
846,dealer,dealers,dealership,salesman,buyer
847,contemporary,modern,art,classical,artists
848,sky,bright,skies,horizon,darkness
849,utah,colorado,wyoming,idaho,denver
850,nearby,near,vicinity,adjacent,where
851,rom,roms,disks,cd-rom,cd
852,carried,carrying,carry,taken,brought
853,happen,happens,happening,happened,maybe
854,exposure,exposures,exposed,risk,resulting
855,panasonic,sanyo,toshiba,jvc,fujitsu
856,hide,conceal,hiding,disguise,hid
857,signature,trademark,instance,unique,http://www.mediabynumbers.com
858,gambling,casinos,casino,betting,gaming
859,refer,referred,refers,describe,e.g.
860,miller,walker,thompson,johnson,bennett
861,provision,provisions,legislation,requiring,exception
862,outdoors,indoors,outdoor,30-270,k978-1
863,clothes,clothing,shoes,underwear,dress
864,caused,causing,cause,resulting,resulted
865,luxury,luxurious,pricey,upscale,hotels
866,babes,toyland,busby,oly-2004-fhockey,bodacious
867,frames,frame,framing,framed,k978-1
868,certainly,indeed,obviously,definitely,surely
869,indeed,fact,certainly,nevertheless,unfortunately
870,newspaper,newspapers,daily,reported,herald
871,toy,toys,doll,dolls,hasbro
872,circuit,circuits,appeals,instance,reversed
873,layer,layers,coating,thick,surface
874,printed,print,copy,paper,reproduced
875,slow,fast,pace,slower,slowed
876,removal,removing,removed,remove,removes
877,easier,harder,easy,better,difficult
878,src,oly-2004-fhockey,gph02,dk04,oly-2004-box
879,liability,liabilities,lawsuits,litigation,plaintiff
880,trademark,signature,trademarks,genericized,trademarked
881,hip,hop,rap,hip-hop,pop
882,printers,printer,inkjet,copiers,scanners
883,faqs,faq,rw94,localweather,pbs.org
884,nine,eight,seven,six,five
885,adding,added,noting,saying,suggested
886,kentucky,tennessee,arkansas,louisville,virginia
887,mostly,mainly,primarily,largely,predominantly
888,eric,miller,anderson,thahl,curtis
889,spot,spots,place,picked,places
890,taylor,smith,johnson,adams,hayes
891,prints,print,reproductions,woodblock,drawings
892,spend,spent,spends,alone,spending
893,factory,factories,manufacturing,manufactured,manufacture
894,interior,ministry,exterior,adding,meanwhile
895,revised,revision,updated,revising,revise
896,grow,grown,grows,growing,shrink
897,americans,europeans,citizens,canadians,those
898,optical,optics,scanning,lasers,imaging
899,promotion,promoted,promotions,promoting,promote
900,relative,hence,rarity,moreover,particular
901,amazing,incredible,astonishing,remarkable,fantastic
902,clock,clocks,ticking,timer,stopwatch
903,dot,coms,__________________________________,com,biotechtrst
904,hiv,aids,hiv/aids,tuberculosis,epidemic
905,identity,identities,identification,true,reveal
906,suites,suite,rooms,bedrooms,guestrooms
907,conversion,converting,converted,conversions,convert
908,feeling,feel,felt,feels,obviously
909,hidden,hide,hid,hiding,concealed
910,reasonable,reasonably,acceptable,sufficient,justified
911,victoria,elizabeth,adelaide,queen,prohertrib
912,serial,killer,rapist,killers,murderer
913,relief,aid,assistance,humanitarian,disaster
914,revision,revisions,revised,revising,revise
915,broadband,wireless,dsl,telephony,adsl
916,influence,influenced,influences,particular,extent
917,ratio,ratios,decreases,proportion,decrease
918,pda,pdas,smartphone,handheld,handhelds
919,importance,significance,emphasized,stressing,important
920,rain,rains,downpour,torrential,snow
921,onto,turn,into,away,rolled
922,dsl,adsl,isdn,modems,broadband
923,planet,earth,planets,mars,jupiter
924,webmaster,js03,ooooooooooooooooooooooooooooooooooooooo,kd94,mo94
925,copies,copy,printed,sold,print
926,recipe,recipes,cookbook,delicious,dessert
927,zum,zurück,goldenen,einsatz,großen
928,permit,permits,permitted,permitting,allow
929,seeing,seen,saw,actually,coming
930,proof,prove,fact,proves,indeed
931,dna,genetic,samples,analyses,fingerprints
932,diff,a-bike,rolonda,oly-2004-tennis,doo_mah
933,tennis,badminton,golf,tournament,volleyball
934,bass,guitar,drums,keyboards,saxophone
935,prescription,prescriptions,medications,medication,drugs
936,bedroom,apartment,upstairs,room,bathroom
937,empty,filled,leaving,inside,fill
938,instance,example,moreover,likewise,indeed
939,hole,holes,woods,halfway,bunker
940,pets,pet,cats,dogs,animals
941,ride,rides,rode,bike,riders
942,licensed,licenced,license,licensees,victualler
943,orlando,phoenix,miami,houston,jacksonville
944,specifically,instance,particular,furthermore,likewise
945,tim,anderson,evans,williams,scott
946,bureau,according,department,agency,office
947,maine,vermont,rhode,oregon,hampshire
948,sql,postgresql,backend,dbms,mysql
949,represent,represented,representing,represents,instance
950,conservation,wildlife,preservation,biodiversity,environmental
951,pair,pairs,couple,paired,both
952,ideal,suitable,perfect,hence,suited
953,specs,organgn,oly-2004-box,oly-2004-weightlifting,js03
954,recorded,recording,recordings,record,followed
955,don,evans,rogers,nelson,grij
956,pieces,piece,apart,fragments,bits
957,finished,finishing,finish,third,second
958,parks,recreation,attractions,park,amusement
959,dinner,dinners,breakfast,lunch,guests
960,lawyers,attorneys,plaintiffs,lawyer,prosecutors
961,sydney,melbourne,brisbane,perth,adelaide
962,stress,stresses,anxiety,fatigue,suggests
963,cream,chocolate,butter,vanilla,yogurt
964,ss,standarte,totenkopf,reichsführer,polizei
965,runs,run,starts,walks,running
966,trends,trend,suggest,reflect,suggests
967,yeah,yes,guess,ok,hey
968,discover,find,discovering,indeed,finding
969,ap,press,associated,photos,prohertrib
970,patterns,pattern,shapes,variations,types
971,boxes,box,cartons,cardboard,bags
972,louisiana,mississippi,alabama,orleans,missouri
973,hills,foothills,beverly,agoura,hill
974,javascript,server-side,client-side,php,html
975,fourth,third,fifth,second,sixth
976,nm,ftlbf,lbft,lb-ft,1064
977,advisor,adviser,aide,associate,counselor
978,mn,pd,hnkj,dj555b,djecr
979,marketplace,timewrn,importantly,market,marketplaces
980,nd,brmsg,brnws,js03,biotechtrst
981,evil,wicked,enemies,malevolent,villain
982,aware,unaware,concerned,clearly,fact
983,wilson,davis,thompson,evans,johnson
984,shape,shaped,shapes,resembles,resembling
985,evolution,evolved,evolutionary,furthermore,introduction
986,irish,ireland,dublin,scottish,welsh
987,certificates,certificate,diplomas,issuance,licenses
988,objectives,objective,aim,accomplish,priorities
989,stations,station,outlets,broadcasts,broadcast
990,suggested,suggesting,indicated,suggests,suggest
991,gps,positioning,navigation,tracking,enabled
992,op,ed,pyoot,triples_jeter,js03
993,remains,remain,remained,still,yet
994,acc,clemson,pac-10,pacific-10,seminoles
995,greatest,great,arguably,foremost,ever
996,firms,companies,businesses,corporations,firm
997,concerned,worried,aware,obviously,noting
998,euro,dollar,european,currency,euros
999,operator,operators,__________________________________,telecoms,operates
