,0,1,2,3,4
605,biol,physiol,syst,endiem,micro-history
606,yu,huang,liu,lu,lin
607,bundle,bundles,cotangent,tautological,suppose
608,hammer,http://www.nwguild.org,65stk,http://www.nifc.gov/,armie
609,invasion,invading,invaded,occupation,u.s.-led
610,witnesses,witness,eyewitnesses,dozens,testimony
611,runner,runners,contender,winner,third
612,rows,row,lined,clustered,benches
613,administered,administer,administrated,overseen,administers
614,notion,idea,notions,suggestion,concept
615,sq,sq.,km2,mi,ft
616,skins,hides,pelts,oly-2004-cycling,furs
617,mailed,mailing,parents[at]coxnews.com,forwarded,556-3622
618,oc,js04,lg03,localweather,oly-2004-basket
619,fujitsu,hitachi,toshiba,nec,panasonic
620,spelling,pronunciation,corrects,spelled,correct
621,arctic,greenland,polar,antarctica,alaskan
622,exams,exam,examinations,examination,coursework
623,rewards,reward,rewarded,incentive,reaping
624,beneath,underneath,beside,inside,somewhere
625,strengthen,strengthening,enhance,consolidate,strengthened
626,defend,defended,protect,assert,intend
627,aj,schnack,kehrv,localweather,js03
628,frederick,brother-in-law,william,charles,hahlt
629,medicaid,medicare,reimbursement,beneficiaries,hmos
630,treo,700w,700p,palmone,smartphone
631,infrared,infra-red,ultraviolet,sensors,sensor
632,seventh,sixth,eighth,fifth,ninth
633,gods,deities,goddesses,god,worshipped
634,une,cette,dans,d'une,toute
635,welsh,wales,scottish,scots,cardiff
636,belly,underneath,k977-1,k978-1,k587-1
637,aggressive,aggressively,approach,vigorous,tactics
638,tex,schramm,beneke,metafont,batting_irodriguez
639,advertisements,ads,advertisement,commercials,adverts
640,quarters,quarter,likewise,moreover,half
641,stolen,stealing,stole,bases_cedeno,steal
642,cia,covert,intelligence,fbi,operatives
643,soonest,27aou94,hinting,28aou94,re-opens
644,haiti,haitian,honduras,nicaragua,haitians
645,disturbed,agitated,confused,dismayed,disheartened
646,determines,determining,depends,determine,regardless
647,sculpture,sculptures,painting,mural,art
648,poly,pomona,roly,obispo,cal
649,ears,ear,noses,eyes,fingers
650,dod,dhs,lastly,doj,oly-2004-fhockey
651,wp,lat,page1-consider,ny400-404,haejung
652,fist,fists,clenched,clenching,hand
653,naturals,oly-2004-box,gph02,ooooooooooooooooooooooooooooooooooooooo,k586-1
654,neo,fascists,skinheads,fascist,skinhead
655,motivation,importantly,reason,motivations,whatever
656,lenders,borrowers,loans,banks,mortgage
657,pharmacology,biochemistry,microbiology,biophysics,physiology
658,fitting,fit,fits,suited,fittingly
659,fixtures,fixture,fittings,worldscale,plumbing
660,bloggers,blogs,blogosphere,blogger,commenters
661,mere,merely,beyond,hardly,implying
662,agrees,refuses,decides,asks,wants
663,passengers,passenger,travelers,aboard,travellers
664,quantities,quantity,amounts,amount,produce
665,petersburg,prohertrib,st.,st.petersburg,tampa
666,consistently,nonetheless,nevertheless,likewise,noting
667,powerpoint,onenote,spreadsheets,presentations,excel
668,cons,pros,lastly,js03,http://www.mediabynumbers.com
669,surplus,surpluses,shortfall,deficit,projected
670,elder,nephew,brother,eldest,cousin
671,sonic,hedgehog,http://www.nifc.gov/,bb96,k978-1
672,obituaries,obituary,eulogies,556-3622,lauding
673,cheers,applause,shouts,boos,jeers
674,dig,digging,dug,digs,excavate
675,taxi,cab,cabs,bus,taxicab
676,punishment,punishments,sanction,meted,imprisonment
677,appreciation,appreciated,appreciate,gratitude,admiration
678,subsequently,later,eventually,initially,afterwards
679,om,radsady,historien,namah,chautala
680,belarus,ukraine,kazakhstan,russia,moldova
681,nat,hentoff,lofthouse,maraga,borchers
682,zoning,ordinances,rezoning,inclusionary,ordinance
683,gravity,hence,dimensions,furthermore,conversely
684,providence,rhode,hartford,r.i.,georgetown
685,thumb,finger,forearm,fingers,elbow
686,restriction,restrictions,restricting,restrict,limitation
687,incorporate,incorporating,integrate,combining,utilizing
688,backgrounds,background,varied,multitude,ethnicities
689,treasurer,vice-president,vice-chairman,appointed,svahng
690,guitars,guitar,drums,keyboards,bass
691,essence,embodied,embodies,importantly,indeed
692,flooring,laminate,tile,linoleum,hardwood
693,lightweight,featherweight,light-weight,wbc,middleweight
694,ethiopia,eritrea,uganda,ethiopian,sudan
695,tp,brmsg,brnws,localweather,tc
696,mighty,meaties,bosstones,65stk,http://www.mediabynumbers.com
697,athletes,athlete,swimmers,compete,participants
698,humanity,mankind,humankind,indeed,beings
699,transcription,nf-κb,activating,replication,homeodomain
700,jm,rw94,localweather,am94,lpo04
701,holmes,sherlock,202-262-6061,_____________________________________________,watson
702,complications,complication,illness,ailments,life-threatening
703,scholars,historians,academics,authors,professors
704,dpi,",125","1,040",640x480,320x240
705,scripting,server-side,client-side,vbscript,applescript
706,gis,js03,oly-2004-cycling,js94bb,http://www.mediabynumbers.com
707,remembered,remember,remembers,ironically,remarked
708,galaxy,galaxies,m87,m31,halo
709,chester,shrewsbury,http://www.co.mo.md.us,bradford,wc2003-sri
710,snapshot,snapshots,microcosm,202-623-1364,glum
711,caring,loving,nurturing,cared,sick
712,loc,wc2003-pak,oly-2004-tennis,bohld,oly-2004-gymnastics
713,worn,wore,wear,wearing,wears
714,synthetic,pyrethroids,precursors,fibres,resin
715,shaw,http://www.co.mo.md.us,miller,scott.collins@latimes.com,walker
716,vp,veep,wrldcom,genlelec,nokiacorp
717,segments,segment,sections,additionally,consist
718,testament,bible,scriptures,exegesis,scripture
719,expo,showcase,exhibition,pavilion,exposition
720,dominant,dominated,dominating,dominance,dominate
721,twist,twists,bizarre,ironic,peculiar
722,specifics,details,particulars,mentioning,discussing
723,itunes,download,downloads,downloaded,mp3
724,stomach,chest,intestines,bleeding,wound
725,partially,partly,completely,entirely,essentially
726,buried,cemetery,interred,cremated,entombed
727,cn,fp,gr,lwn,http://www.honda.com
728,newbie,+.14,mo96,ooooooooooooooooooooooooooooooooooooooo,js03
729,minimize,minimise,minimizing,maximize,mitigate
730,darwin,cubillan,http://www.oklahomacitynationalmemorial.org,pangenesis,www.slarmy.org
731,ranks,rank,among,ranking,joining
732,wilderness,backcountry,pristine,pasayten,yellowstone
733,debut,debuts,debuted,appearance,2008
734,generations,importantly,decades,indeed,generation
735,tournaments,tournament,competitions,matches,tourney
736,bradley,thompson,edwards,evans,riley
737,deny,denying,denied,claim,nor
738,anatomy,physiology,histology,pathology,osteology
739,bali,bombings,denpasar,202,blasts
740,judy,garland,craymer,lehf,henske
741,sponsorship,sponsors,sponsor,sponsorships,deals
742,headphones,earphones,headset,headsets,earbuds
743,fraction,moreover,conversely,proportion,whereas
744,trio,duo,http://www.co.mo.md.us,bulletinyyy,js94bb
745,proceeding,proceed,proceeded,proceedings,progressing
746,cube,rubik,cubes,biotechtrst,http://www.nifc.gov/
747,defects,defect,abnormalities,anomalies,deficiencies
748,volkswagen,vw,daimlerchrysler,daimler,jetta
749,uncertainty,uncertainties,uncertain,turmoil,worries
750,breakdown,resulting,resulted,result,breakdowns
751,milton,keynes,pyoot,hahlt,piyanart
752,marker,markers,signpost,http://www.mediabynumbers.com,bdb94
753,reconstruction,rebuilding,rebuild,reconstructing,assistance
754,subsidiary,subsidiaries,company,corporation,owned
755,strengths,weaknesses,advantages,importantly,disadvantages
756,clarity,subtlety,simplicity,importantly,boldness
757,rugs,carpets,rug,pillows,kilims
758,sandra,bullock,goldbacher,klemenschits,o'connor
759,adelaide,melbourne,brisbane,perth,sydney
760,encouraging,encouraged,discouraging,encourage,promising
761,furnished,outfitted,spacious,furnish,elegantly
762,monaco,prohertrib,lille,nantes,germain
763,settled,settling,settle,came,brought
764,folding,folded,tandem,tables,dellcptr
765,emirates,uae,qatar,oman,bahrain
766,terrorists,terrorist,extremists,terror,terrorism
767,airfare,accommodations,lodging,airfares,roundtrip
768,comparisons,comparison,comparing,compare,inevitably
769,beneficial,detrimental,helpful,benefit,importantly
770,distributions,heavy-tailed,conversely,probability,variance
771,vaccine,vaccines,smallpox,doses,vaccination
772,belize,nicaragua,honduras,grenada,barbados
773,fate,unclear,uncertain,presumably,ultimately
774,promised,pledged,promise,promises,hoped
775,volvo,scania,b10m,xc90,saab
776,penny,dreadfuls,pennies,pinching,pinchers
777,robust,surprisingly,strong,stronger,bolstered
778,bookings,booking,booked,cancellations,departures
779,threatened,threatening,threaten,threatens,warned
780,minolta,konica,fujifilm,maxxum,nikon
781,republicans,democrats,gop,republican,lawmakers
782,discusses,examines,explores,relates,describes
783,gui,toolkits,toolkit,graphical,widget
784,porter,http://www.co.mo.md.us,scott.collins@latimes.com,wheeler,miller
785,gras,mardi,foie,mardis,terrine
786,jungle,jungles,lacandon,countryside,www.slarmy.org
787,ver,doo_mah,ahsh,nuhv,tehz
788,rn,62,78,53,57
789,responded,responding,countered,replied,respond
790,rim,rims,65stk,sharp-edged,bulletinyyy
791,abstracts,biosis,proquest,psycinfo,embase
792,zen,rinzai,sōtō,meditation,taoist
793,ivory,d'ivoire,leone,cote,liberia
794,alpine,ski,skiing,skiers,alps
795,dis,js04,gph02,fahnt,js03
796,prediction,predictions,predicting,predicted,predicts
797,pharmaceuticals,pharmaceutical,biotechnology,novartis,rohsh
798,andale,northfork,http://www.kasparovchess.com,woźniki,http://www.volkswagen.com
799,fabulous,marvelous,gorgeous,terrific,wonderful
800,remix,remixes,remixed,ep,b-side
801,alias,pseudonym,aka,a.k.a.,solihin
802,thesaurus,graecae,linguae,roget,dehkhoda
803,individually,collectively,separately,appropriately,simultaneously
804,battlefield,battlefields,2142,www.slarmy.org,http://www.oklahomacitynationalmemorial.org
805,literally,meaning,simply,translates,figuratively
806,newer,unlike,incorporating,incorporate,utilizing
807,kay,hagan,myehrsh,vihch,chahs
808,ecological,ecology,environmental,biodiversity,ecosystem
809,spice,spices,melange,posh,geri
810,oval,brookvale,ovals,kensington,thebarton
811,implies,imply,hence,implying,conversely
812,cg,cgi,dw,am94,nasdaq100
813,soma,kd94,em96,kd96,24aou94
814,ser,cadena,rehts,miang,quisiera
815,cooler,warmer,colder,drier,chilly
816,appraisal,appraisals,assessments,assessment,evaluation
817,consisting,consists,consisted,consist,comprising
818,maritime,coast,shipping,aviation,353-1175
819,periodic,continual,periodically,continuous,frequent
820,submitting,submitted,submit,presenting,submits
821,overhead,circled,swooping,circling,buzzed
822,ascii,7-bit,ebcdic,unicode,iso-8859-1
823,prospect,prospects,possibility,unlikely,worried
824,shipment,shipments,shipped,destined,consignment
825,breeding,breed,breeds,feeding,spawning
826,citations,citation,556-3622,summonses,srivalo
827,geographical,geographic,linguistic,proximity,hence
828,donor,donors,donation,donating,donate
829,mozambique,zambia,malawi,angola,namibia
830,tension,tensions,friction,heightened,instability
831,benz,mercedes,daimler,daimlerchrysler,bmw
832,trash,garbage,rubbish,bins,discarded
833,shapes,shape,shaped,resembling,textures
834,wifi,wi-fi,wi,connectivity,wlan
835,tier,tiers,relegated,top,leagues
836,fwd,grr,menu3/b/91.htm,btrieve,demat
837,earl,spencer,baron,hugh,cousin
838,manor,manors,castle,estates,waddesdon
839,envelope,envelopes,stamped,adsr,spoolname
840,diane,dlewisglobe.com,keaton,sawyer,walters
841,homeland,dhs,chertoff,homelands,referring
842,disclaimers,disclaimer,notwithstanding,chatterers,exhortations
843,championships,finals,championship,tournament,athletics
844,excluded,exclude,likewise,furthermore,moreover
845,andrea,marcovicci,ferrigato,simone,bocelli
846,breeds,breed,purebred,landraces,bred
847,rapids,cedar,roanoke,griffins,kalamazoo
848,disco,'70s,nightclub,hi-nrg,'80s
849,sheffield,nottingham,barnsley,norwich,manchester
850,bailey,thompson,bennett,http://www.co.mo.md.us,miller
851,aus,bilder,geschichten,thr,disambiguation
852,finishing,finished,finish,sixth,finishes
853,emotions,feelings,emotion,thoughts,passions
854,wellington,auckland,christchurch,dunedin,canberra
855,incoming,outgoing,departing,freshmen,____________________________________________
856,prospects,prospect,future,uncertain,hopes
857,lexmark,deskjet,epson,uniph,oce
858,cleaners,cleaning,custodians,hairdressers,vacuum
859,bulgarian,romanian,bulgaria,macedonian,lithuanian
860,hwy,dj555b,i-40,djecr,i-196
861,eternal,eternity,everlasting,torment,glory
862,cashiers,cashier,salesclerks,clerks,stockers
863,guam,saipan,hawaii,hagåtña,tinian
864,cite,cited,cites,moreover,argue
865,aboriginal,aborigines,aboriginals,indigenous,aborigine
866,remarkable,astonishing,amazing,impressive,incredible
867,rotation,rotations,starting,pitching,rotated
868,nam,yong,kang,viet,5-kim
869,preventing,prevent,prevented,prevents,stopping
870,productive,importantly,useful,meaningful,moreover
871,boulevard,avenue,blvd,blvd.,boulevards
872,eugene,o'curry,ahrts,hahlt,http://www.co.mo.md.us
873,ix,vii,viii,xii,xiii
874,gdp,gross,growth,2.8,3.7
875,pig,pigs,peppa,cow,sheep
876,metric,tonnes,tons,ton,equivalent
877,compliant,non-compliant,oly-2004-fhockey,gaacx,piyanart
878,minus,plus,zero,3.6,nasdaq100
879,penalties,penalty,fines,punishment,punished
880,bennett,thompson,miller,harris,cunningham
881,imagination,creativity,mind,imaginations,inspiration
882,hotmail,gmail,msn,webmail,outlook.com
883,refurbished,renovated,remodeled,modernised,rebuilt
884,joshua,svahng,seftel,hett,thahl
885,armenia,azerbaijan,yerevan,moldova,armenian
886,varied,varying,diverse,vary,variety
887,grande,llano,casa,ceinture,campina
888,closest,nearest,close,distant,unlike
889,activated,activate,deactivated,activating,activates
890,actress,actresses,actor,starred,starring
891,mess,messy,awful,sort,bad
892,conferencing,videoconferencing,teleconferencing,messaging,polycom
893,assign,assigning,assume,assigned,classify
894,armstrong,lance,evans,thompson,johnson
895,politicians,legislators,leaders,lawmakers,bureaucrats
896,lit,lighted,dimly,illuminated,candle
897,accommodate,accommodated,accommodating,cater,accomodate
898,tigers,tiger,ltte,wests,lions
899,aurora,borealis,fahnt,http://www.co.mo.md.us,http://www.mediabynumbers.com
900,una,que,pero,otra,esta
901,slides,slide,sliding,slips,drops
902,milan,ac,parma,bologna,lazio
903,premiere,premiered,premieres,premiering,finale
904,lender,lenders,borrower,mortgage,insurer
905,villages,towns,villagers,village,hamlets
906,shade,shades,dappled,shaded,bright
907,chorus,choruses,singing,choir,unison
908,christine,sponring,lagarde,baranski,lehf
909,rhythm,rhythms,melody,syncopated,tempo
910,digit,digits,double-digit,percentages,increases
911,argued,arguing,argue,contended,argues
912,dietary,supplements,diets,vitamins,nutritional
913,symphony,orchestra,philharmonic,orchestras,mahler
914,clarke,watson,campbell,evans,moore
915,sudden,unexpected,abrupt,prompted,suddenly
916,accepting,accepted,accept,admitting,rejecting
917,precipitation,rainfall,snowfall,rainfalls,humidity
918,marilyn,monroe,manson,marilyngcoxnews.com,drohs
919,lions,eagles,teranga,bears,dolphins
920,findlaw,brett.clanton@chron.com,el1l,purva.patel@chron.com,23aou94
921,ada,ciganlija,oly-2004-fhockey,tolla,nicodemou
922,pools,pool,anchialine,ponds,in-ground
923,tb,tuberculosis,malaria,xdr,sufferers
924,lyric,operatic,lyrical,melody,sings
925,claire,messud,restoux,voyant,oxeant
926,isolation,confined,loneliness,spite,isolated
927,speeds,speed,faster,km/h,cruising
928,sustained,sustaining,sustain,suffered,continuing
929,matched,matching,equaled,surpassed,exactly
930,approximate,corresponds,exact,calculate,correspond
931,rope,ropes,knotted,fastened,tows
932,carroll,dawson,murphy,robinson,http://www.co.mo.md.us
933,rational,logical,reasoned,sensible,reasonable
934,programmer,programmers,timewrn,piyanart,srivalo
935,fighters,fighting,insurgents,commanders,fighter
936,chambers,whittaker,chamber,http://www.nwguild.org,http://www.co.mo.md.us
937,dump,dumps,dumped,trash,www.slarmy.org
938,greetings,greeting,congratulations,felicitations,wishes
939,inherited,inheriting,inherit,inheritance,inherits
940,warming,climate,greenhouse,change,gases
941,incomplete,inaccurate,inconsistent,incorrect,problematic
942,vocals,vocalist,guitar,keyboards,vocalists
943,chronicle,herald,206-448-8135,croyland,http://www.nwguild.org
944,fountain,fountains,bakhchisaray,65stk,http://www.oklahomacitynationalmemorial.org
945,chubby,pudgy,cherubic,hubby,scrawny
946,grave,buried,graves,danger,serious
947,legitimate,merely,regard,necessarily,moreover
948,biographies,biography,autobiographies,essays,memoirs
949,burner,burners,stove,dellcptr,naborsind
950,yrs,oooooooooooooooooooo,"7,8",x.xx.xx.xx.x,ooooooooooooooo
951,foo,tehz,nuhv,huhfs,waysh
952,investigator,investigating,inspector,investigators,detectives
953,gba,ps2,vectrex,ps4,vmu
954,plaintiff,plaintiffs,defendant,petitioner,lawsuit
955,finnish,estonian,swedish,finland,slovenian
956,gentle,playful,lovely,gently,genial
957,bm,str,dg,ts,jbm
958,prisoners,prisoner,inmates,detainees,captives
959,deeper,deep,beyond,shallower,suggests
960,muslims,muslim,christians,moslems,hindus
961,hose,hoses,radiator,buckets,piping
962,mediterranean,atlantic,sea,ocean,coasts
963,nightlife,night-life,trendy,nightclubs,demimonde
964,footage,videotape,filmed,clips,scenes
965,howto,br03,jmy,bjn,anw
966,worthy,deserving,certainly,surely,truly
967,reveals,discovers,finds,explains,learns
968,architects,architect,sculptors,designers,architectural
969,saints,latter-day,boondock,saint,http://www.nwguild.org
970,entrepreneur,businessman,brainchild,inventor,innovator
971,carries,carry,carrying,carried,puts
972,sig,p226,p220,ruman,rogich
973,freelance,free-lance,freelancer,photographer,photojournalist
974,duo,trio,teamed,pair,partnered
975,excessive,excess,excessively,unnecessary,amounts
976,devon,cornwall,dorset,tiverton,somerset
977,screensaver,ghostscript,el1l,flatterer,webring
978,helena,cobban,hahlt,javornik,naborsind
979,saves,save,shots-30,saved,shots-31
980,regarded,considered,viewed,arguably,regard
981,valuation,valuations,value,appraised,appraisal
982,unexpected,surprising,surprise,sudden,startling
983,cigarette,cigarettes,tobacco,smoking,cigar
984,fog,mist,visibility,clouds,shrouded
985,characteristic,distinctive,characteristics,peculiar,distinct
986,marion,http://www.co.mo.md.us,greene,pierce,montgomery
987,lobby,lobbies,lobbying,lobbied,http://www.nwguild.org
988,egyptian,egypt,jordanian,cairo,mubarak
989,tunisia,algeria,morocco,oman,mauritania
990,metallica,megadeth,pantera,motörhead,ac/dc
991,outlined,outlines,outlining,outline,emphasized
992,consequently,furthermore,hence,likewise,moreover
993,headline,headlined,trumpeted,banner,page
994,treating,treat,treated,patients,diagnosing
995,punch,punches,punching,punched,knock
996,appointments,appointment,appointees,appointing,assignments
997,str,jbm,bm,ggl,sfg
998,gotta,gonna,'cause,wanna,hey
999,cowboy,rodeo,yodeling,rhinestone,chaps
