,0,1,2,3,4
605,strikes,strike,airstrikes,attacks,retaliation
606,lesser,likewise,exception,sundas,besides
607,publicity,attention,notoriety,hype,attracted
608,marathon,marathons,grueling,prohertrib,half-marathon
609,ant,ants,myrmica,termites,hive
610,proposition,prop.,187,209,propositions
611,gays,lesbians,homosexuals,gay,bisexuals
612,pressing,pressed,insisting,pushing,putting
613,gasoline,petrol,fuel,heating,gallon
614,apt,metaphor,analogy,interestingly,ironically
615,dressed,wearing,clad,wore,garb
616,scout,scouts,scouting,ranger,http://www.nwguild.org
617,belfast,dublin,londonderry,derry,glasgow
618,exec,execs,timewrn,honcho,http://www.timewarner.com
619,dealt,dealing,handled,likewise,undoubtedly
620,niagara,mohawk,erie,fallsview,huron
621,inf,rhp,lhp,lw,rw
622,eos,40d,oct/03/96,-0,16:58
623,warcraft,everquest,starcraft,mmorpg,runescape
624,charms,talismans,charm,amulets,luck
625,catalyst,catalysts,impetus,precursor,http://www.nifc.gov/
626,trader,brokerage,salesman,dealer,banker
627,bucks,mavericks,knicks,hornets,suns
628,allowance,allowances,dearness,stipend,supplement
629,vcr,vcrs,camcorder,hdtv,vhs
630,denial,denying,denials,assertion,acknowledging
631,uri,avneri,avnery,dromi,lubrani
632,designation,designations,designated,hence,designates
633,thrown,tossed,threw,throwing,throw
634,prepaid,pre-paid,postpaid,debit,cellphone
635,raises,raise,raising,raised,puts
636,gem,gems,jewel,artifact,diamond
637,duplicate,duplicates,duplicated,duplicating,replicate
638,electro,dubstep,techno,post-disco,stylings
639,criterion,criteria,monotonicity,planarity,aforementioned
640,badge,badges,insignia,emblem,emblems
641,wrist,forearm,elbow,ankle,shoulder
642,civilization,civilisation,civilizations,modernity,antiquity
643,analyzed,analysed,examined,analyzing,researched
644,vietnamese,vietnam,hanoi,viet,laotian
645,heath,lowfield,cradley,coalpit,haywards
646,tremendous,enormous,immense,incredible,considerable
647,ballot,voting,ballots,vote,voter
648,lexus,ls,suv,infiniti,es300
649,varying,differing,vary,varied,depending
650,remedies,remedy,herbal,homeopathic,treatments
651,validity,legality,validate,veracity,valid
652,trustee,trustees,www.caib.us,http://www.nwguild.org,custodian
653,maui,oahu,kauai,molokai,hawaii
654,weighted,capitalization,weighting,calculated,ssr-30
655,angola,mozambique,angolan,namibia,congo
656,performs,perform,performed,performing,conducts
657,plastics,chemicals,petrochemicals,petrochemical,resins
658,realm,realms,cyberspace,netherworld,wherein
659,corrected,correct,correcting,fixes,repetition
660,jenny,duncalf,agutter,marykane2000,http://www.co.mo.md.us
661,helmet,helmets,worn,visor,headgear
662,salaries,wages,salary,bonuses,pay
663,postcard,postcards,brochure,flashaafp.com,(029)
664,elephant,elephants,rhino,rhinoceros,giraffe
665,yemen,yemeni,zhehr,arabia,djibouti
666,encountered,encountering,confronted,encounter,encounters
667,tsunami,tsunamis,disaster,earthquake,quake
668,scholar,historian,professor,scholars,sociologist
669,nickel,alumal,copper,zinc,cobalt
670,internationally,recognized,recognised,globally,regionally
671,surrounded,encircled,surrounding,ringed,flanked
672,psi,mpa,fraternity,epsilon,theta
673,buses,bus,trains,vans,minibuses
674,expedia,travelocity,orbitz,hotels.com,hotwire
675,geology,mineralogy,geography,zoology,geomorphology
676,pct,q1,2.9,2.8,shrinks
677,wb,upn,cw,nickelodeon,abc
678,creatures,creature,beasts,beings,monsters
679,coating,coatings,coated,anti-reflective,surfaces
680,commented,remarked,opined,commenting,explained
681,wallet,briefcase,billfold,wallets,backpack
682,cleared,clearing,immediately,30-270,prevented
683,vids,rw96,mangxamba,http://www.kasparovchess.com,el1l
684,accomplish,accomplishing,importantly,achieve,realize
685,boating,recreational,camping,waterskiing,kayaking
686,drainage,irrigation,drains,canals,basins
687,shakira,juanes,anastacia,aguilera,akon
688,corners,corner,turning,devonengy,http://www.mediabynumbers.com
689,broader,wider,broad,broadly,context
690,vegetarian,vegan,vegetarians,gourmet,entree
691,rouge,khmer,mok,moulin,phnom
692,yeast,saccharomyces,cerevisiae,yeasts,brettanomyces
693,yale,harvard,princeton,graduate,dartmouth
694,newfoundland,labrador,scotia,brunswick,greenland
695,sn,1987a,airholding,ggl,db
696,qld,oly-2004-cycling,i.e,oly-2004-doping,wc2003-sri
697,pas,deux,dyuh,kelantan,doo_mah
698,clearing,cleared,clearance,clears,removing
699,investigated,investigating,investigate,probed,investigation
700,dk,jhb,gph03,am94,eur2004-gre
701,ambassador,diplomat,ambassadors,embassy,representative
702,coated,coating,encased,shiny,pellets
703,intend,ought,hesitate,intends,insist
704,stephanie,marykane2000,twell,beckert,http://www.co.mo.md.us
705,contacting,informing,notifying,phoning,alerting
706,vegetation,grasses,shrubs,undergrowth,grasslands
707,doom,thulsa,impending,armageddon,candlemass
708,louise,helen,marie,nevelson,bénédicte
709,kenny,rogers,evans,walker,gattison
710,specially,outfitted,utilized,assembled,conjunction
711,owen,murphy,moore,http://www.co.mo.md.us,marecic
712,routines,routine,skits,shtick,standup
713,hitting,hit,struck,knocking,putting
714,yukon,whitehorse,carcross,tahoe,nunavut
715,beings,creatures,sentient,humans,mankind
716,bite,bites,biting,bitten,swallow
717,issn,coden,978-0-948817-19-9,#s,handers@statesman.com
718,aquatic,semi-aquatic,ecosystems,macrophytes,reptiles
719,reliance,dependence,relying,lessen,relies
720,habits,habit,behaviors,behavior,behaviour
721,striking,struck,strike,contrast,unusual
722,myth,myths,notion,folklore,mythology
723,infectious,contagious,diseases,disease,communicable
724,podcasts,podcast,blogs,podcasting,webcasts
725,singh,vijay,sharma,thakur,harbhajan
726,gig,gigs,headlining,mo95,http://www.mediabynumbers.com
727,gilbert,sullivan,bécaud,rohch,gardner
728,sas,11-hasan,scandinavian,http://www.comair.com,http://www.storaenso.com
729,ferrari,mclaren,schumacher,massa,f1
730,continuity,ensures,assure,importantly,stressing
731,brook,stony,meadow,creek,goffle
732,fu,kung,cheng,feng,yu
733,outputs,inputs,input,waveforms,utilizing
734,phenomenon,phenomena,indeed,emergence,instance
735,ensemble,ensembles,orchestra,musical,soloist
736,insulin,diabetics,glucose,hormone,leptin
737,assured,assure,assuring,satisfied,insisted
738,biblical,testament,scripture,scriptural,bible
739,weed,weeds,whacker,jimson,noxious
740,conscious,aware,mind,consciously,importantly
741,accent,accents,accented,lilting,drawl
742,mysimon,pricegrabber.com,homeadvisor,froogle,kelkoo
743,eleven,fourteen,thirteen,fifteen,twelve
744,wives,husbands,daughters,girlfriends,spouses
745,ambient,soundscapes,ethereal,electronica,instrumentation
746,utilize,utilizing,utilise,utilized,utilizes
747,mileage,flier,mpg,epa,flyer
748,oecd,iea,eurozone,ilo,c1-fra
749,prostate,cancer,pancreatic,colorectal,tumors
750,adaptor,adaptors,actin-binding,adapter,clathrin
751,auburn,clemson,lsu,michigan,alabama
752,unlock,unlocking,unlocked,unlocks,activate
753,hyundai,kia,daewoo,samsung,asan
754,pledge,pledges,pledging,promise,pledged
755,vampire,vampires,slayer,werewolf,buffy
756,angela,merkel,lansbury,lehf,schroeder
757,relates,describes,refers,relate,explains
758,nitrogen,sulfur,phosphorus,oxides,ammonia
759,xerox,kodak,packard,ibm,hewlett
760,dice,ten-sided,six-sided,2d6,ahsh
761,merger,merge,acquisition,merging,takeover
762,softball,volleyball,cheerleading,fast-pitch,basketball
763,referrals,referral,srivalo,piyanart,http://www.mediabynumbers.com
764,quad,quads,fixed-grip,electroacoustics,quadruple
765,dock,docks,barge,wharf,moored
766,differently,understood,accordingly,behave,correctly
767,firewire,usb,1394,ethernet,esata
768,mods,emule,oly-2004-cycling,i.e,schematics
769,nextel,sprint,cingular,bellsouth,verizon
770,framing,framed,frames,frame,srivalo
771,organised,organized,organise,organising,conjunction
772,musician,songwriter,singer,composer,pianist
773,blocking,blocked,block,prevented,stopping
774,rwanda,rwandan,zaire,burundi,congo
775,sorts,sort,kinds,multitude,myriad
776,integrating,integrate,transforming,utilizing,incorporating
777,limiting,restricting,limits,restrict,limit
778,dispatch,dispatched,dispatching,despatch,send
779,revisions,revision,adjustments,revise,revising
780,papua,guinea,png,vanuatu,moresby
781,restored,rebuilt,restore,renovated,restoring
782,hint,hints,indication,slightest,hinting
783,armor,armour,armored,plating,weaponry
784,riders,cyclists,rider,rode,ride
785,chargers,broncos,seahawks,colts,49ers
786,remark,remarks,comments,suggestion,disparaging
787,dozens,hundreds,dozen,several,handful
788,varies,vary,depending,differs,varying
789,reasoning,case-based,deductive,rationale,logic
790,wn,localweather,am94,financl,mo96
791,liz,phair,hurley,marykane2000,chahs
792,rendered,render,rendering,renders,useless
793,picking,picked,putting,choosing,pick
794,charitable,charities,philanthropic,charity,donations
795,guards,guard,officers,policemen,guarding
796,annotated,bibliography,annotations,bibliographies,edited
797,ccd,schmidt,charge-coupled,ccds,irmin
798,sv,wuppertaler,sandhausen,kapfenberger,mattersburg
799,convinced,nevertheless,indeed,persuaded,nonetheless
800,openings,mo95,bb96,http://www.mediabynumbers.com,k977-1
801,buys,sells,acquires,owns,sell
802,burlington,fe,camden,wilmington,vermont
803,replacing,replaced,replace,replaces,replacement
804,researcher,scientist,expert,research,researchers
805,watershed,watersheds,encompasses,confluence,encompassed
806,councils,assemblies,council,councilors,mayors
807,occupations,professions,female-dominated,oly-2004-cycling,tradesmen
808,acknowledged,noting,acknowledging,insisted,acknowledges
809,kruger,joanette,jbe,hahlt,ihj
810,pockets,flush,tucked,lining,presumably
811,granny,oly-2004-box,oly-2004-fhockey,ooooooooooooooooooooooooooooooooooooooo,em96
812,pork,meat,chicken,beef,mutton
813,zu,guttenberg,fürst,solz,chongzhi
814,equilibrium,thermodynamic,parameters,optimal,steady-state
815,viral,bacterial,infection,virus,viruses
816,inquire,inquired,inquiring,enquire,inquires
817,pipes,pipe,piping,sewer,pvc
818,characterized,characterised,termed,similarly,contrast
819,laden,osama,bin,qaida,qaeda
820,aruba,curaçao,bonaire,curacao,oranjestad
821,cottages,bungalows,cottage,farmhouses,cabins
822,realtor,ooooooooooooooooooooooooooooooooooooooo,srivalo,piyanart,kd94
823,merge,merging,merged,merger,integrate
824,privilege,asserting,privileges,invoking,invoked
825,edgar,quinet,manucharyan,rentería,willsher
826,develops,builds,creates,evolves,acquires
827,qualifying,qualifiers,qualify,qualification,finals
828,chassis,bodywork,spaceframe,mygale,prototype
829,dubai,emirates,dhabi,qatar,uae
830,estimation,estimating,calculation,estimations,maximum-likelihood
831,barn,barns,farmhouse,stables,tavern
832,pushing,pushed,push,putting,turning
833,llp,kpmg,pricewaterhousecoopers,lybrand,coopers
834,fleece,pullover,polartec,fleeces,pullovers
835,pediatric,paediatric,neurosurgery,cardiology,oncology
836,boc,ccb,indnsia,canyonres,zátopek
837,fare,fares,typical,ticket,usual
838,dg,bm,fh,am94,rr
839,asus,eee,asustek,7090,bohld
840,pierce,davis,brosnan,http://www.co.mo.md.us,blake
841,allan,campbell,morrison,evans,caidic
842,dressing,naborsind,room,js94bb,k587-1
843,sperm,embryo,spermatozoa,offspring,fertilized
844,vg,34:48,djk,am94,gj
845,bald,shaved,balding,rotund,em96
