,0,1,2,3,4
659,physician,surgeon,doctor,pharmacist,physicians
660,hollywood,movie,movies,films,http://www.nwguild.org
661,bargain,bargains,deals,interbk,buying
662,wikipedia,conservapedia,wikinews,bloggers,citizendium
663,cellular,phones,cellphone,phone,cell
664,norway,denmark,norwegian,sweden,finland
665,vermont,maine,rhode,massachusetts,connecticut
666,asking,ask,asked,telling,calling
667,blocks,block,building,adjacent,apart
668,normally,usually,typically,generally,ordinarily
669,lo,duca,otlk,contrario,su
670,spiritual,mystical,spirituality,religious,faith
671,hunting,hunters,hunt,hunted,hunts
672,diabetes,hypertension,alzheimer,obesity,asthma
673,suit,suits,lawsuit,filed,contends
674,ml,μg,lc,str,nasdaq100
675,shift,shifts,shifting,change,shifted
676,chip,chips,intel,semiconductor,microchip
677,res,gestae,judicata,med,tehz
678,sit,sitting,wait,stand,go
679,bodies,corpses,body,dead,decomposing
680,photographs,photograph,photos,images,pictures
681,cutting,cut,cuts,reducing,trimming
682,wow,yeah,wubbzy,whew,geez
683,simon,evans,thahl,shaw,brohd
684,writers,writer,authors,contributed,associated
685,marks,marking,marked,mark,beginning
686,flexible,rigid,flexibility,easier,efficient
687,loved,remember,remembered,liked,beloved
688,favourites,favorites,favourite,underdogs,contenders
689,mapping,surveying,maps,mapped,utilizing
690,numerous,several,various,countless,many
691,relatively,comparatively,fairly,generally,remarkably
692,birds,bird,animals,migratory,mammals
693,satisfaction,satisfied,happiness,dissatisfaction,expressed
694,represents,represent,representing,represented,example
695,char,aznable,kway,teow,pyoot
696,indexed,abstracted,indexing,psycinfo,medline
697,pittsburgh,philadelphia,cleveland,baltimore,chicago
698,superior,inferior,likewise,furthermore,challenged
699,preferred,choosing,prefer,favoured,favored
700,saved,save,saving,fortunately,unfortunately
701,paying,paid,pay,payments,expense
702,cartoon,cartoons,animated,caricature,comic
703,shots,shot,shoot,shooting,goal_toronto
704,intellectual,regard,embodied,importantly,moreover
705,moore,harris,smith,murphy,gardner
706,granted,granting,grant,permission,given
707,choices,choice,choosing,choose,options
708,carbon,dioxide,emissions,co2,greenhouse
709,spending,spend,cuts,budget,expenditure
710,comfortable,comfortably,easy,quite,hardly
711,magnetic,resonance,flux,monopoles,electromagnetic
712,interaction,interactions,interact,enables,furthermore
713,listening,listen,listened,talking,watching
714,effectively,essentially,thus,ultimately,virtually
715,registry,registries,register,registration,database
716,crisis,turmoil,crises,situation,troubles
717,outlook,gloomy,outlooks,bullish,prospects
718,massive,huge,gigantic,enormous,large
719,denmark,sweden,norway,danish,netherlands
720,employed,employing,employ,working,worked
721,bright,shine,brightly,colors,dark
722,treat,treating,treated,treats,treatment
723,header,crossbar,flicked,deflected,equalizer
724,cs,suisse,bourgoin-jallieu,louhans-cuiseaux,buftea
725,poverty,alleviation,illiteracy,homelessness,poor
726,formed,forming,joined,formation,established
727,piano,violin,cello,guitar,saxophone
728,echo,echoes,echoing,http://www.oklahomacitynationalmemorial.org,____________________________________________
729,que,pero,una,por,cuando
730,grid,grids,switching,____________________________________________,sgcc
731,sheets,sheet,paper,pile,cardboard
732,patrick,murphy,quinn,o'brien,thompson
733,experimental,experiments,experiment,pioneering,pioneered
734,puerto,rico,rican,ricans,dominican
735,revolution,revolutionary,revolutionaries,revolutions,communism
736,consolidation,restructuring,reorganization,accelerate,moreover
737,displays,display,displaying,displayed,exhibits
738,plasma,quark-gluon,plasmas,tvs,gluon
739,allowing,allowed,allow,allows,enabling
740,earnings,profits,profit,quarter,expectations
741,voip,telephony,skype,iptv,isp
742,mystery,mysteries,mysterious,reveals,tale
743,landscape,landscapes,transformed,picturesque,countryside
744,dependent,depend,depends,consequently,depended
745,mechanical,electrical,hydraulics,engineering,mechanics
746,journey,journeys,trip,voyage,travels
747,delaware,connecticut,missouri,pennsylvania,wilmington
748,bidding,bids,bidders,bid,bidder
749,consultants,consulting,consultant,accountants,professionals
750,risks,risk,dangers,pose,consequences
751,banner,banners,proclaiming,unfurled,slogan
752,applicant,applicants,respondent,obtains,prospective
753,charter,charters,exception,likewise,moreover
754,fig,newtons,ficus,figs,pomegranate
755,barbara,linda,ellen,walters,stanwyck
756,cooperation,bilateral,strengthen,enhance,strengthening
757,counties,county,townships,broward,portions
758,acquisition,acquisitions,acquire,purchase,acquiring
759,ports,port,seaports,terminals,shipping
760,implemented,implement,implementing,implementation,initiated
761,sf,sketchfest,nasdaq100,localweather,oly-2004-fhockey
762,directories,directory,subdirectories,_____________________________________________,timewrn
763,recognized,recognised,recognize,recognizes,recognition
764,dreams,dream,fantasies,dreaming,visions
765,blogger,bloggers,blog,blogs,marykane2000
766,notification,notifications,notified,notify,notifying
767,kg,kilograms,kilos,kilogram,lbs
768,licensing,licensees,license,licencing,licenses
769,stands,stand,standing,stood,beside
770,teach,taught,learn,teaching,teaches
771,occurred,happened,occured,incident,occurring
772,textbooks,textbook,curricula,schoolbooks,workbooks
773,rapid,accelerated,accelerating,slow,accelerate
774,pull,pulling,pulled,put,push
775,hairy,bristly,leathery,fleshy,scaly
776,diversity,diverse,richness,unique,emphasis
777,cleveland,cincinnati,philadelphia,baltimore,milwaukee
778,ut,asu,unt,msu,uw
779,reverse,reversed,reversal,reversing,change
780,deposit,deposits,deposited,savings,payment
781,seminar,symposium,forum,workshop,seminars
782,investments,investment,investing,invested,invest
783,latina,prensa,frecuencia,patrologia,mundo
784,nasa,shuttle,astronauts,endeavour,spacecraft
785,wheels,wheel,steering,brakes,alloy
786,specify,specifying,specified,specifies,disclose
787,accessibility,responsiveness,availability,usability,importantly
788,dutch,netherlands,belgian,danish,swedish
789,sensitive,particularly,concerned,especially,extremely
790,templates,template,pre-designed,variadic,customized
791,formats,format,mp3,utilizing,audio
792,tab,ativ,nortelnet,dellcptr,tabs
793,depends,depend,depended,importantly,determines
794,boots,shoes,snakeskin,sneakers,socks
795,holds,hold,holding,held,puts
796,router,routers,linksys,isp,netgear
797,concrete,walls,structures,blocks,steps
798,si,enteng,thammarat,swahr,semiconhtr
799,editing,edit,post-production,cinematography,writing
800,poland,hungary,lithuania,warsaw,polish
801,folder,folders,file,files,bookmark
802,womens,oly-2004-cycling,oly-2004-fhockey,oly-2004-gymnastics,shuhn
803,css,dhtml,ironclad,thralls,omniture
804,completion,completed,completing,nearing,prior
805,upload,uploads,uploading,uploaded,download
806,pulse,pulses,oximetry,oximeter,pulsing
807,universities,colleges,campuses,schools,institutions
808,technique,techniques,method,methods,perfected
809,contractors,contractor,subcontractors,builders,subcontractor
810,voting,vote,ballot,votes,counting
811,courts,court,judges,appeals,rulings
812,notices,notice,informing,flashaafp.com,informs
813,subscriptions,subscription,subscribers,subscribed,timewrn
814,calculate,calculating,calculation,calculated,calculates
815,mc,solaar,eiht,frontalot,lyte
816,detroit,cleveland,philadelphia,pittsburgh,seattle
817,alexander,woollcott,aleksandr,thompson,james
818,broadcast,broadcasts,television,aired,broadcasting
819,converted,converting,convert,conversion,replaced
820,metro,attiko,subway,metropolitan,transit
821,toshiba,fujitsu,hitachi,panasonic,nec
822,anniversary,50th,commemorate,60th,marking
823,improvements,improvement,upgrades,enhancements,modifications
824,strip,gaza,strips,jericho,aouzou
825,specification,specifications,specifies,implementations,functionality
826,pearl,harbor,www.slarmy.org,http://www.oklahomacitynationalmemorial.org,jizzy
827,accident,crash,accidents,incident,happened
828,nick,miller,dougherty,shaw,calathes
829,accessible,access,accessed,available,inaccessible
830,accessory,accessories,accouterment,srivalo,piyanart
831,resident,lived,http://www.co.mo.md.us,reside,citizen
832,plot,plots,plotting,plotted,foiled
833,possibly,presumably,probably,perhaps,likely
834,airline,airlines,airways,lufthansa,carrier
835,typically,usually,generally,normally,often
836,representation,representations,represent,proportional,hence
837,regard,moreover,nevertheless,likewise,indeed
838,pump,pumps,pumping,pumped,crank
839,exists,exist,existed,furthermore,hence
840,arrangements,arrangement,arranging,arranged,arrange
841,smooth,smoother,transition,shape,smoothly
842,conferences,seminars,meetings,forums,symposia
843,strike,strikes,striking,stoppage,walkout
844,consumption,decrease,increase,increases,increased
845,birmingham,nottingham,manchester,leeds,wolverhampton
846,flashing,flashed,blinking,lights,flashes
847,lp,self-titled,reissue,cd,ep
848,narrow,edge,narrower,broad,winding
849,afternoon,morning,evening,friday,monday
850,threat,threats,danger,posed,possibility
851,surveys,survey,indicate,suggest,showed
852,sitting,sit,beside,sat,standing
853,putting,put,keeping,instead,besides
854,consultant,consulting,consultants,expert,hired
855,controller,controllers,sixaxis,_____________________________________________,pid
856,ownership,owners,owning,property,acquired
857,committees,committee,chairmen,subcommittees,representatives
858,legislative,legislature,parliamentary,legislators,congressional
859,researchers,scientists,study,experts,findings
860,vietnam,laos,cambodia,vietnamese,hanoi
861,trailer,trailers,tractor,rented,truck
862,anne,elizabeth,margaret,mary,catherine
863,castle,manor,castles,fortress,ruins
864,gardens,garden,botanic,landscaped,botanical
865,missed,misses,goals_none,twice,chances
866,malaysia,singapore,malaysian,thailand,indonesia
867,unsubscribe,rsvps,askcal,i-57,parents[at]coxnews.com
868,antique,antiques,vintage,jewelry,collectibles
869,labels,label,labeled,labeling,catalog
870,willing,unwilling,reluctant,agree,wanting
871,bio,rnl,alumal,bulletinyyy,http://www.mediabynumbers.com
872,molecular,biochemistry,biochemical,genetics,biology
873,acting,acted,directing,role,besides
874,heads,head,headed,",",heading
875,stored,storage,storing,containing,supplied
876,exam,exams,examinations,examination,standardized
877,logos,logo,emblems,emblazoned,mascots
878,residence,residences,mansion,palatial,staying
879,attorneys,lawyers,plaintiffs,contended,prosecutors
880,antiques,antique,collectibles,artworks,jewelry
881,density,densities,i.e.,g/cm3,flux
882,hundred,thousand,fifty,thirty,forty
883,ryan,murphy,anderson,nolan,kelly
884,operators,operator,operate,owners,instance
885,strange,odd,weird,bizarre,peculiar
886,sustainable,sustainability,ensuring,achieve,promote
887,philippines,philippine,manila,indonesia,thailand
888,statistical,analysis,estimation,statistics,calculation
889,beds,bed,bunk,bedding,mattresses
890,mention,mentioning,mentions,mentioned,besides
891,innovation,innovations,creativity,entrepreneurship,innovative
892,pcs,pc,computers,laptops,desktop
893,employers,employer,workers,employees,employment
894,grey,gray,dark,brown,ruthyn
895,parallel,along,follows,analogous,conjunction
896,honda,toyota,nissan,mazda,yamaha
897,amended,amend,enacted,amendments,amending
898,operate,operated,operating,operates,allow
899,bills,bill,legislation,passed,proposing
900,bold,daring,audacious,promising,brash
901,bathroom,restroom,toilet,upstairs,room
902,stable,healthy,consistent,relatively,remarkably
903,opera,operas,premiere,operatic,ballet
904,definitions,terminology,define,definition,descriptions
905,von,freiherr,otto,wilhelm,heinrich
906,doctors,physicians,patients,nurses,surgeons
907,lesson,lessons,learned,learn,basics
908,cinema,cinemas,films,theater,movie
909,asset,assets,portfolio,investments,investment
910,ag,daimlerchrysler,daimler,basf,gmbh
911,scan,scans,scanning,mri,scanner
912,elections,election,polls,vote,parliamentary
913,drinking,drink,drank,alcohol,drunk
914,reaction,reactions,response,reacting,reacted
915,blank,essentially,instead,k978-1,srivalo
916,enhanced,enhance,enhances,utilizing,improved
917,entitled,titled,“,”,‘
918,severe,suffering,suffer,caused,suffered
919,generate,generating,generated,generates,produce
920,stainless,aluminum,austenitic,steel,encased
921,newspapers,newspaper,dailies,news,papers
922,hospitals,clinics,hospital,doctors,medical
923,vi,vii,viii,iv,ix
924,deluxe,reissue,hellbilly,sampler,limited-edition
925,humor,humour,wit,satire,irreverent
926,aged,age,ages,teenagers,younger
927,monitors,monitor,monitoring,observers,monitored
928,exception,except,exceptions,instance,likewise
929,lived,resided,living,lives,whom
930,duration,shorten,specified,furthermore,hence
931,bulk,moreover,addition,amounts,furthermore
932,successfully,subsequently,effectively,eventually,managed
933,indonesia,indonesian,malaysia,philippines,thailand
934,pursuant,accordance,stipulated,www.caib.us,lastly
935,sci,fi,sci-fi,spoof,tvtonightnytsyn.com
936,fabric,fabrics,woven,cloth,patterned
937,edt,est,p.m.,cdt,a.m.
938,visits,visit,visiting,visited,trips
939,primarily,mainly,principally,exclusively,chiefly
940,tight,kept,keeping,tighter,keep
941,domains,domain,pdz,egf-like,subdomains
942,capabilities,capability,utilizing,enhanced,utilize
943,pmid,micro-history,2003-present,1990-present,1999-present
944,contrast,unlike,similarly,moreover,instance
945,recommendation,recommending,recommended,recommendations,recommend
946,flying,flew,fly,flown,airplane
947,recruitment,recruiting,recruits,recruit,recruiters
948,sin,venial,shuhn,fronteras,sins
949,berlin,bonn,vienna,munich,germany
950,cute,adorable,goofy,perky,silly
951,organized,organised,organize,participated,organizing
952,ba,cụt,hons,d00l,bachem
953,para,sted,xxx,munno,evitar
954,siemens,nixdorf,daimlerchrysler,daimler,abb
955,adoption,adopt,adopting,adopted,enabling
956,improving,improve,improved,boosting,maintaining
957,cr,intersects,sr,sh,terminates
958,expensive,costly,pricey,inexpensive,cost
959,meant,intended,actually,merely,supposed
960,capture,capturing,captured,captures,recapture
961,pounds,kilograms,kilos,pound,weighing
962,buffalo,sabres,dallas,rochester,pittsburgh
963,organisations,organizations,ngos,organisation,governmental
964,plane,airplane,crashed,planes,jet
965,pg,pg-13,ts,nasdaq100,xfxf
966,explained,explains,explaining,noting,understood
967,seed,seeded,seeds,unseeded,quarterfinals
968,programmes,programme,programs,program,educational
969,desire,wish,wanting,reason,ambition
970,expertise,knowledge,utilize,importantly,utilizing
971,mechanism,mechanisms,whereby,facilitate,framework
972,camping,backpacking,hiking,campsites,campsite
973,ee,chood,kooch,sah,tehz
974,jewellery,jewelry,jewels,jewelery,metalwork
975,meets,meet,arrives,met,joins
976,welfare,reform,social,education,care
977,peer,peers,steinbrück,shahar,_____________________________________________
978,caught,catch,catching,turned,apparently
979,eventually,finally,ultimately,soon,quickly
980,marked,marking,coincided,preceded,evidenced
981,driven,driving,pushed,drove,fueled
982,measured,measuring,calculated,measurements,measurement
983,medline,psycinfo,ebscohost,embase,pubmed
984,bottle,bottles,750-milliliter,drink,champagne
985,agreements,agreement,accords,accord,pacts
986,considering,consider,possibility,besides,contemplating
987,innovative,innovations,inventive,utilizing,innovation
988,marshall,franklin,smith,baker,moore
989,massage,massages,aromatherapy,shiatsu,therapist
990,rubber,plastic,coated,tappers,chloroprene
991,conclusion,concluding,concluded,conclude,concludes
992,closing,opening,closed,close,dropping
993,tampa,jacksonville,bay,oakland,baltimore
994,thousand,hundred,forty,"2,000","1,000"
995,meat,beef,pork,chicken,meats
996,legend,legendary,legends,hero,lore
997,grace,prevenient,mary,http://www.nwguild.org,http://www.co.mo.md.us
998,susan,helen,ms.,lehf,deborah
999,ing,groep,barings,fro,suisse
