,0,1,2,3,4
623,christians,muslims,believers,catholics,buddhists
624,borders,border,bordering,frontiers,frontier
625,therapeutic,therapies,treatments,diagnostic,therapy
626,pads,pad,cleats,padding,gauze
627,butts,http://www.co.mo.md.us,naborsind,bashed,65stk
628,inns,inn,taverns,lodgings,motels
629,bobby,eddie,orr,mcferrin,terry
630,impressive,remarkable,superb,stunning,surprising
631,sheep,goats,cows,cattle,goat
632,accordingly,likewise,consequently,furthermore,lastly
633,architect,architects,sculptor,builder,designed
634,railroad,railroads,rail,railway,b&o
635,lectures,lecture,seminars,lectured,conferences
636,challenging,challenge,challenged,difficult,challenges
637,wines,wine,winemakers,chardonnay,wineries
638,nursery,nurseries,heronswood,str95bb,bb96
639,harder,easier,hard,difficult,better
640,cups,cup,1/3,11/2,bowls
641,ash,cloud,volcanic,lava,dust
642,microwave,microwaves,radiometers,transmitters,antennas
643,cheapest,easiest,inexpensive,simplest,safest
644,accidents,fatalities,accident,crashes,mishaps
645,travesti,herbe,maîtresse,respiro,chūshingura
646,relocation,relocate,relocating,resettlement,necessitated
647,stuart,pearce,campbell,clarke,bennett
648,contributors,contributor,benefactors,contributions,donors
649,salvador,guatemala,honduras,nicaragua,rica
650,ali,hassan,ahmed,muhammad,saleh
651,salad,salads,tomato,lettuce,pasta
652,np,co-np,nf,am94,rsm03
653,monroe,marilyn,franklin,http://www.co.mo.md.us,harrison
654,tender,meltingly,tenders,k587-1,http://www.mediabynumbers.com
655,violations,violation,abuses,violating,breaches
656,foam,insulation,insulating,fiberglass,tiles
657,temperatures,temperature,celsius,humidity,warmer
658,paste,pastes,tomato,glaze,purée
659,clouds,cloud,fog,mist,dust
660,competitions,competition,contests,tournaments,competing
661,discretion,exercised,leeway,deciding,prerogative
662,tft,lcds,lcd,pdps,oled
663,tanzania,uganda,zambia,kenya,tanzanian
664,preserve,preserving,maintain,protect,restore
665,jvc,panasonic,tongyeong,kenwood,http://www.nwguild.org
666,poem,poems,verse,poetry,essay
667,unsigned,spoolname,organgn,k977-1,mo95
668,staying,stayed,stay,keeping,kept
669,cosmetics,perfume,perfumes,l'oreal,toiletries
670,easter,christmas,holiday,thanksgiving,eve
671,theories,theory,theorists,concepts,notion
672,repository,repositories,archive,versioned,statny
673,praise,praising,praises,praised,admiration
674,jeremy,hihnz,freeman,moore,gardner
675,venice,naples,padua,prohertrib,rome
676,concentrations,concentration,decreases,conversely,levels
677,estonia,latvia,lithuania,baltic,estonian
678,christianity,catholicism,protestantism,judaism,religion
679,veteran,35-year,33-year,34-year,36-year
680,streams,stream,creeks,rivers,rivulets
681,landing,landed,takeoff,landings,airplane
682,signing,signed,sign,agreeing,deal
683,executed,execution,execute,hanged,executing
684,katie,couric,melua,roiphe,kahg
685,negotiations,talks,negotiating,negotiation,discussions
686,realistic,realistically,scenario,unrealistic,perspective
687,dt,localweather,djecr,kehrv,lg03
688,cgi,computer-generated,cg,animatronics,animations
689,showcase,showcasing,showcased,showcases,highlight
690,integral,defined,furthermore,hence,analogous
691,asks,tells,agrees,decides,ask
692,relax,relaxing,relaxed,loosen,relaxes
693,namibia,botswana,mauritius,mozambique,malawi
694,generating,generate,generated,generates,utilizing
695,christina,aguilera,obergfoll,applegate,lehf
696,congressional,senate,congress,lawmakers,republicans
697,synopsis,synopses,epilogue,backstory,biographical
698,hardly,indeed,certainly,seems,nothing
699,prairie,tallgrass,portage,camas,paynes
700,reunion,reunited,gig,celebrating,celebration
701,composer,musician,pianist,composers,songwriter
702,bean,beans,curd,jelly,tomato
703,sword,swords,hilt,swallower,spear
704,absent,conspicuously,likewise,curiously,absence
705,photographic,photography,photographs,collage,reproductions
706,sells,buys,sell,manufactures,sold
707,ecuador,peru,bolivia,venezuela,colombia
708,hoping,hoped,eager,hope,hopes
709,accessed,accessible,accesses,accessing,via
710,spirits,kindred,spirit,distilled,malevolent
711,modifications,modification,alterations,improvements,refinements
712,coral,reefs,corals,reef,mangroves
713,pixel,pixels,grayscale,greyscale,320x240
714,float,floats,floating,floated,.000435
715,colin,powell,perry,clarke,campbell
716,bias,perceived,biases,biased,favoring
717,imported,exported,importing,imports,import
718,paths,path,winding,paved,meandering
719,bubble,bubbles,bursting,boom,burst
720,por,que,pero,ciento,supuesto
721,acquire,acquiring,acquired,acquisition,purchase
722,contrary,belief,notwithstanding,indeed,likewise
723,millennium,millenium,21st,____________________________________________,http://www.co.mo.md.us
724,tribune,herald,newspaper,newsday,newspapers
725,vessel,ship,vessels,ships,boat
726,acids,amino,fatty,acid,lipids
727,focusing,focused,focus,focuses,concentrating
728,viruses,virus,infect,pathogens,parasites
729,cheaper,cheap,expensive,inexpensive,easier
730,admitted,admitting,acknowledged,admits,having
731,dairy,milk,farm,dairies,cows
732,admit,acknowledge,admitting,insist,admits
733,mem,doo_mah,gahsh,localweather,mo96
734,fancy,pricey,flashy,stylish,elegant
735,equality,equal,fairness,freedom,respect
736,samoa,tonga,fiji,samoan,savaii
737,gc,tahp,vwahr,annandale,10-13
738,achieving,achieve,achieved,attaining,attain
739,tap,tapping,tapped,taps,utilize
740,stickers,sticker,posters,decals,t-shirts
741,fisheries,fishery,aquaculture,forestry,agriculture
742,exceptions,exception,except,instances,excepting
743,reactions,reaction,responses,react,cross-coupling
744,leasing,lease,leases,leased,servicing
745,lauren,donna,bacall,chattman,fleshman
746,beliefs,belief,religion,traditions,faith
747,ci,brnws,p/nea,brmsg,oly-2004-box
748,macromedia,dreamweaver,adobe,sugen,nexgen
749,companion,companions,lover,friend,colleague
750,squad,team,squads,lineup,teams
751,analyze,analyse,evaluate,examine,analyzing
752,ashley,teryn,bouder,giles,cooper
753,scroll,scrolls,inscribed,hachisuka,http://www.nwguild.org
754,relate,relates,explain,pertain,describe
755,divisions,division,split,divide,divided
756,swim,swimming,swims,swimmers,swam
757,wages,salaries,wage,salary,pensions
758,additionally,furthermore,addition,likewise,moreover
759,suffer,suffering,suffered,endure,suffers
760,forests,forest,habitat,grasslands,habitats
761,fellowship,fellowships,fellows,scholarship,postdoctoral
762,nano,fatos,gyurcsány,devonengy,k977-1
763,invalid,invalidated,valid,irrelevant,nullified
764,concerts,concert,performances,festivals,recitals
765,martial,kalaripayattu,wushu,kickboxing,bokator
766,males,females,male,sexes,adult
767,victorian,edwardian,19th-century,1890s,1920s
768,retain,retained,retaining,maintain,retains
769,colours,colors,colour,coloured,hues
770,execute,executing,executed,execution,executes
771,tunnel,tunnels,bridge,connecting,crossing
772,genres,genre,subgenres,styles,sub-genres
773,cambodia,laos,thailand,cambodian,penh
774,patents,patent,inventions,patented,copyrights
775,copyrights,trademarks,infringing,patents,copyrighted
776,yn,3y,rhiw,betws,svi
777,chaos,anarchy,mayhem,chaotic,turmoil
778,lithuania,latvia,estonia,lithuanian,bulgaria
779,mastercard,debit,paypass,cardholders,citibank
780,wheat,corn,grain,maize,barley
781,chronicles,chronicled,chronicling,lymond,valkyria
782,obtaining,obtain,obtained,securing,receiving
783,beaver,badger,dhc-2,vail,otter
784,updating,updated,tweaking,update,revising
785,distribute,distributing,distributed,distributes,sell
786,readings,indicate,suggest,reading,http://www.nwguild.org
787,decorative,ornamental,ornament,ornaments,ornamentation
788,kijiji,oodle,newegg,elance,keyrates
789,confused,annoyed,bewildered,frustrated,frightened
790,compiler,compilers,optimizations,assembler,fortran
791,enlargement,eu,enlargment,enlarging,25-nation
792,eagles,falcons,lions,ravens,panthers
793,bases,base,outs,allowing,installations
794,vii,viii,ix,vi,iv
795,accused,accusing,charged,accuse,allegedly
796,bee,gees,bees,hive,zheed
797,campaigns,campaign,campaigning,ads,advertisements
798,unity,stressing,solidarity,reconciliation,harmony
799,loud,heard,deafening,noises,shouts
800,conjunction,additionally,bulletinyyy,bb96,k977-1
801,bride,groom,bridegroom,wedding,brides
802,rats,rat,mice,rodents,cockroaches
803,defines,defined,specifies,establishes,defining
804,airports,seaports,airport,heathrow,flights
805,instances,instance,examples,furthermore,moreover
806,indigenous,natives,peoples,aboriginal,cultures
807,begun,began,begin,beginning,started
808,cfr,cluj,c.f.r.,subpart,s17
809,brunette,redhead,willowy,leggy,blond
810,packets,packet,flashaafp.com,_____________________________________________,aes256-sha
811,anchor,anchors,anchored,anchoring,abc
812,socks,sneakers,shoes,trousers,pants
813,validation,validating,validate,validated,evaluation
814,parade,parades,celebration,festivities,celebrating
815,corruption,graft,bribery,allegations,corrupt
816,stat,hnkj,scheduledexecutions.htm,ooooooooooooooo,lg03
817,trigger,triggers,triggering,triggered,spark
818,incentives,incentive,rebates,encourage,entice
819,cholesterol,ldl,sodium,milligrams,fat
820,gathered,gather,gathering,hundreds,converged
821,essex,middlesex,somerset,sussex,chelmsford
822,slovenia,latvia,estonia,lithuania,slovakia
823,notified,notify,informed,alerted,contacted
824,differential,limited-slip,nonlinear,equation,equations
825,beaches,coastline,shoreline,beach,coasts
826,folders,folder,templates,bookmarks,drawers
827,dramatic,stunning,surprising,remarkable,unexpected
828,surfaces,surface,superhydrophobic,coating,reflective
829,terrible,horrible,awful,dreadful,horrendous
830,routers,router,switches,firewalls,linksys
831,cruz,lopez,reyes,rosa,flores
832,pendant,necklace,pendants,brooch,locket
833,dresses,gowns,dress,skirts,blouses
834,baptist,methodist,presbyterian,pastor,evangelical
835,scientist,researcher,physicist,biologist,expert
836,hiring,hire,job,hires,hired
837,clocks,clock,longcase,sundials,wristwatches
838,arthritis,rheumatoid,osteoarthritis,rheumatism,diabetes
839,bios,lg03,motherboard,firmware,39:07
840,females,males,male,adult,versus
841,wallace,allen,miller,moore,gardner
842,nevertheless,nonetheless,likewise,moreover,indeed
843,reflects,reflected,reflecting,reflect,demonstrates
844,taxation,taxes,tax,avoidance,moreover
845,fever,dengue,typhoid,fevers,pneumonia
846,pmc,localweather,gph03,menu3/b/91.htm,elw
847,cuisine,cuisines,dishes,culinary,mughlai
848,surely,undoubtedly,certainly,indeed,importantly
849,practitioners,practitioner,physicians,professionals,clinicians
850,transcript,transcripts,excerpts,alternatively,videotape
851,myspace,facebook,youtube,twitter,blog
852,theorem,theorems,generalization,conjecture,lemma
853,inflation,inflationary,rising,rate,rates
854,thee,shuhn,thy,thou,unto
855,nb,",1",",8",",9",",7"
856,ruth,babe,gardner,deech,bader
857,pray,prayed,praying,prays,prayers
858,stylus,gldstarr,photocell,round-shaped,jihb
859,compounds,compound,inorganic,complexes,organosulfur
860,pope,benedict,pontiff,vatican,xvi
861,drums,keyboards,percussion,guitar,drum
862,contracting,contracted,moreover,hiring,bb94
863,arnold,palmer,schwarzenegger,rüütel,davis
864,structured,utilized,wherein,structuring,complemented
865,reasonably,fairly,sufficiently,reasonable,quite
866,jeep,minivan,suv,vehicle,wagoneer
867,chicks,dixie,day-old,fledglings,naborsind
868,bare,beneath,underneath,covered,flesh
869,hung,hanging,hang,hangs,framed
870,cattle,livestock,sheep,cows,goats
871,mba,undergraduate,m.b.a.,emba,graduate
872,radical,radicals,extremist,movement,opposed
873,graduates,graduate,undergraduates,enrolled,enroll
874,rover,evoque,jaguar,lr3,lr2
875,recommends,recommending,recommend,recommended,advises
876,controlling,control,controlled,controls,preventing
877,treasure,treasures,trove,artifact,priceless
878,reload,reloading,saiyuki,full-auto,.0206
879,distributors,distributor,suppliers,importers,marketers
880,flame,torch,lit,fougasse,cauldron
881,levitra,vardenafil,cialis,tadalafil,viagra
882,tanks,tank,armored,armoured,jeeps
883,assuming,assume,assumed,assumes,moreover
884,monetary,imf,policy,economic,budgetary
885,elderly,sick,infirm,teenagers,mothers
886,pit,pits,mosh,latrine,www.slarmy.org
887,arlington,va.,http://www.oklahomacitynationalmemorial.org,richmond,fredericksburg
888,mono,jojoy,mixes,northfork,two-channel
889,particles,particle,electrons,photons,atoms
890,floating,float,floated,gigantic,moored
891,extraordinary,exceptional,remarkable,incredible,astonishing
892,tile,tiles,tiled,flooring,ceramic
893,indicating,indicate,indicates,suggesting,indicated
894,bolivia,ecuador,venezuela,peru,bolivian
895,spell,spells,meant,ironically,unfortunately
896,hottest,coolest,hot,newest,hippest
897,stevens,roberts,thompson,scott.collins@latimes.com,www.caib.us
898,coordinate,coordinating,coordinated,oversee,coordination
899,kuwait,arabia,qatar,oman,uae
900,exclusively,primarily,solely,principally,chiefly
901,emily,bergl,litella,katherine,maggie
902,alleged,allegedly,allegations,involvement,accused
903,limitation,limitations,restriction,lastly,limiting
904,widescreen,wide-screen,16:9,letterboxed,1.85:1
905,compile,compiling,compiled,compiles,publish
906,webster,thompson,merriam,http://www.co.mo.md.us,piyanart
907,struck,hit,striking,came,hitting
908,rx,400h,450h,superfoods,nuvi
909,illustration,illustrating,illustrate,graphic,illustrates
910,plymouth,exeter,argyle,mansfield,brighton
911,warnings,warning,warn,alerts,prompting
912,construct,build,constructing,constructed,utilize
913,apps,app,ipad,smartphones,ios
914,inquiries,investigations,enquiries,complaints,inquiry
915,bridal,gown,boutique,bride,lingerie
916,annex,adjoining,adjacent,http://www.mediabynumbers.com,js94bb
917,mag,tehz,bohld,nuhv,zhadh
918,gsm,cdma,umts,handsets,3g
919,inspiration,inspired,inspiring,particular,ironically
920,tribal,tribes,elders,tribe,pashtun
921,curious,intrigued,fascinating,puzzling,interesting
922,affecting,affects,affect,affected,impacting
923,freight,rail,trains,passenger,railroads
924,rebate,rebates,subsidy,refund,tax/rent
925,meetup,lingayats,mo94,23aou94,http://www.storaenso.com
926,eclipse,http://www.nwguild.org,piyanart,srivalo,k977-1
927,sudan,sudanese,darfur,khartoum,uganda
928,ddr,ddr2,dimms,2ndmix,sdram
929,downloading,uploading,downloaded,downloads,copying
930,rec,ords,lg03,mo94,localweather
931,shuttle,endeavour,shuttles,astronauts,nasa
932,aggregate,aggregated,draw,advances,3-1
933,stunning,spectacular,breathtaking,astonishing,startling
934,cycles,cycle,sleep-wake,whereas,freeze-thaw
935,affects,affecting,affect,affected,depends
936,forecasts,forecast,projections,predictions,predicting
937,detect,detecting,detected,detection,identify
938,actively,encouraged,aggressively,engaged,assisting
939,ciao,bambina,professore,wilfer,sugartime
940,knee,ankle,shoulder,elbow,injury
941,prep,standout,fahnt,http://www.mediabynumbers.com,bb96
942,pb,lg03,localweather,am94,nasdaq100
943,complicated,difficult,problematic,confusing,involve
944,chem,pharm,bohld,unimed,zhadh
945,fastest,slowest,quickest,clocking,third
946,butler,baker,http://www.co.mo.md.us,harris,richardson
947,shopzilla,pricegrabber,cw96,pricegrabber.com,___________________________________________________________
948,injured,wounded,injuries,injuring,killed
949,decorating,decorate,decor,decorations,furnishing
950,payroll,salary,payrolls,salaries,employer
951,cookbook,cookbooks,recipes,gourmet,cookery
952,expressions,expression,expressing,evident,evoking
953,ton,tonne,scherpenzeel,indnsia,tons
954,courier,_____________________________________________,agassi,flashaafp.com,sampras
955,uploaded,youtube,downloaded,uploading,upload
956,shakespeare,shakespearean,othello,macbeth,juliet
957,hints,hint,hinting,suggesting,hinted
958,collapse,collapsed,collapsing,collapses,meltdown
959,americas,continent,america,asia,prohertrib
960,connectors,connector,plugs,adapters,8p8c
961,unlikely,likely,indeed,might,yet
962,oe,kenzaburo,http://www.comair.com,js03,ooooooooooooooooooooooooooooooooooooooo
963,gif,pcx,jpeg,bollnäs,jpg
964,pros,cons,amateurs,figured,http://www.mediabynumbers.com
965,conflicts,conflict,strife,disputes,crises
966,techno,electronica,trance,electro,breakbeat
967,beverage,beverages,drinks,drink,alcoholic
968,tribute,homage,tributes,remembered,honoring
969,wired,_____________________________________________,flashaafp.com,timewrn,k977-1
970,elvis,presley,impersonators,impersonator,sinatra
971,immune,susceptible,inhibit,responses,antibodies
972,latvia,estonia,lithuania,moldova,slovakia
973,travelers,travellers,travel,vacationers,visitors
974,forestry,agriculture,fishery,agricultural,husbandry
975,barriers,barrier,obstacles,nontariff,erecting
976,cant,wont,presume,js03,naborsind
977,jd,alessioajc.com,jd'alessio@ajc.com,rw94,am94
978,rarely,seldom,frequently,occasionally,though
979,gpl,lgpl,gnu,gplv2,gplv3
980,infected,infection,virus,infections,disease
981,offerings,offering,addition,offers,multitude
982,martha,nause,stewart,lehf,komu
983,genesis,revelation,cosmos,2:7,relates
984,barrier,barriers,separating,fence,blood-brain
985,argue,contend,arguing,argued,argues
986,incorrect,erroneous,inaccurate,correct,misleading
987,trains,train,rail,buses,commuter
988,metals,minerals,non-ferrous,commodities,precious
989,bicycle,bike,bicycles,bikes,motorcycle
990,furnishings,furniture,decor,furnishing,interiors
991,letting,let,simply,wanting,instead
992,arise,arising,arises,arisen,arose
993,guatemala,nicaragua,honduras,salvador,rica
994,celtic,parkhead,hibernian,hibs,motherwell
995,thereby,thus,enabling,consequently,preventing
996,irc,efnet,daemons,_____________________________________________,mirc
997,jamie,winborn,walker,lidell,carragher
998,particle,particles,photon,high-energy,subatomic
999,perception,perceptions,impression,perceive,perceived
