,0,1,2,3,4
863,submit,submitted,submitting,requested,request
864,germany,german,austria,berlin,europe
865,amount,amounts,substantial,reduced,excess
866,watch,watching,watched,sure,everyone
867,included,including,include,addition,includes
868,feel,feeling,felt,feels,really
869,though,although,but,however,even
870,bank,banks,banking,central,bankers
871,risk,risks,danger,likelihood,avoid
872,thanks,importantly,ironically,enabled,despite
873,everything,things,sure,else,everyone
874,deals,deal,contracts,dealing,agreeing
875,various,numerous,several,other,variety
876,words,word,phrases,phrase,meaning
877,linux,freebsd,ubuntu,os,unix
878,jul,sep,oct,aug,nov
879,production,producing,produced,produce,output
880,commercial,business,businesses,addition,example
881,james,smith,william,moore,thompson
882,weight,weights,load,weighing,furthermore
883,town,towns,village,near,city
884,heart,mind,cardiac,dying,indeed
885,advertising,ads,advertisements,marketing,advertisement
886,received,receiving,receive,given,gave
887,choose,choosing,chosen,chose,choice
888,treatment,treated,treat,treatments,treating
889,newsletter,newsletters,publishes,_____________________________________________,bimonthly
890,archives,archive,library,archival,collections
891,points,point,close,finished,while
892,knowledge,understanding,expertise,learning,experience
893,magazine,magazines,editor,publisher,publication
894,error,errors,mistake,mistakes,correct
895,camera,cameras,screen,sight,microphone
896,jun,gu,yu,kang,yong
897,girl,boy,girls,woman,teenager
898,currently,presently,now,addition,still
899,construction,building,projects,constructing,constructed
900,toys,toy,mattel,dolls,accessories
901,registered,registering,register,registration,counted
902,clear,yet,but,fact,clearly
903,golf,golfers,woods,course,pga
904,receive,receiving,received,given,receives
905,domain,domains,kcfw2.kcstar.com,hence,transactivation
906,methods,techniques,method,technique,using
907,chapter,chapters,concluding,instance,describes
908,makes,making,make,comes,does
909,protection,protect,protected,protecting,protects
910,policies,policy,reform,reforms,change
911,loan,loans,payment,lenders,financing
912,wide,broad,wider,long,ranging
913,beauty,beautiful,gorgeous,lovely,wonders
914,manager,managing,boss,managers,management
915,india,indian,pakistan,delhi,bangladesh
916,position,positions,same,however,as
917,taken,taking,took,take,given
918,sort,kind,something,seems,rather
919,listings,listing,lists,timewrn,register
920,models,model,concept,designs,introduced
921,michael,moore,murphy,sullivan,steven
922,known,as,called,referred,commonly
923,half,almost,nearly,put,just
924,cases,case,instances,instance,related
925,step,steps,move,stepping,moves
926,engineering,engineers,technology,engineer,mechanical
927,florida,miami,fla.,carolina,texas
928,simple,straightforward,rather,example,easy
929,quick,easy,swift,fast,give
930,none,neither,though,indeed,unfortunately
931,wireless,broadband,mobile,phones,verizon
932,license,licenses,licence,permit,permits
933,paul,peter,moore,john,baker
934,friday,thursday,tuesday,monday,wednesday
935,lake,lakes,pond,shore,shores
936,whole,entire,basically,part,rest
937,annual,yearly,annually,monthly,year
938,published,publication,book,wrote,publish
939,later,subsequently,then,however,when
940,basic,fundamental,basics,essential,example
941,sony,toshiba,panasonic,bmg,philips
942,shows,show,shown,showing,appears
943,corporate,corporations,business,executives,businesses
944,google,yahoo,aol,facebook,microsoft
945,church,churches,catholic,episcopal,baptist
946,method,methods,technique,using,techniques
947,purchase,buy,sale,sell,purchased
948,customers,customer,consumers,clients,buyers
949,active,addition,involved,well,as
950,response,responding,responses,respond,reaction
951,practice,practiced,practices,practicing,practise
952,hardware,software,components,pc,computers
953,figure,figures,seen,perhaps,same
954,materials,material,components,manufacture,equipment
955,fire,fires,firing,apparently,fired
956,holiday,holidays,christmas,thanksgiving,easter
957,chat,chats,forums,chatting,timewrn
958,enough,so,needed,even,able
959,designed,intended,design,designs,meant
960,along,across,and,alongside,well
961,among,amongst,many,other,others
962,death,died,dead,victim,murder
963,writing,wrote,write,written,work
964,speed,speeds,fast,faster,slow
965,html,xml,templates,javascript,pdf
966,countries,nations,governments,country,states
967,loss,losses,losing,lost,result
968,face,faces,faced,facing,come
969,brand,brands,product,marketed,branded
970,discount,discounts,discounted,mart,retailers
971,higher,lower,low,rise,increases
972,effects,effect,impact,adverse,resulting
973,created,creating,create,creation,creates
974,remember,forget,remembered,maybe,remembers
975,standards,requirements,regulations,standard,rules
976,oil,petroleum,crude,gas,pipeline
977,bit,little,maybe,too,seems
978,yellow,red,pink,purple,blue
979,political,politics,leadership,politicians,legal
980,increase,increased,increases,decrease,increasing
981,advertise,advertised,advertisements,advertises,touting
982,kingdom,king,uk,empire,latter
983,base,bases,force,outside,ground
984,near,nearby,where,outside,vicinity
985,environmental,ecological,pollution,environment,conservation
986,thought,actually,probably,indeed,perhaps
987,stuff,things,maybe,thing,everything
988,french,france,belgian,spanish,paris
989,storage,stored,storing,warehouse,facilities
990,oh,yeah,ok,guhng,klahk
991,japan,japanese,tokyo,korea,china
992,doing,done,going,really,actually
993,loans,loan,lenders,mortgages,borrowers
994,shoes,shoe,sneakers,boots,footwear
995,entry,enter,entering,entered,allowing
996,stay,leave,staying,stayed,keep
997,nature,particular,rather,indeed,aspects
998,orders,order,ordered,ordering,meantime
999,availability,scarcity,furthermore,available,accessibility
